sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
22,115.1983,104.0269,96.7780,84.5742,103.5048,94.3464,99.2323,80.8844,84.5318,111.1609
23,107.7422,105.7999,97.8814,89.6955,103.4284,96.6571,100.2283,88.5955,95.1620,112.5103
24,108.9468,102.7787,98.0390,86.0502,94.9953,87.8922,99.1005,84.9773,86.5928,112.1143
25,110.7328,103.1298,95.2760,82.9985,98.1079,84.0664,95.2400,83.3136,83.3325,115.9789
26,108.1680,104.6964,97.2879,81.7445,99.9045,88.9592,97.6098,78.8047,81.0585,112.7793
27,111.7518,108.4928,101.3784,85.9850,104.2955,91.4790,100.5843,80.4693,85.2049,113.7759
28,113.0695,104.9607,99.7418,81.8363,100.6317,92.4258,100.8281,81.9464,84.2800,116.3499
29,106.3321,100.6635,94.8051,83.6195,105.6614,93.7767,97.9481,80.5885,85.2681,108.9741
30,101.5233,99.1255,94.1673,93.4418,98.8128,91.5504,96.0267,92.3174,94.9443,109.4794
31,108.0455,101.2740,96.5370,90.3460,98.4189,91.2735,97.0068,89.6844,92.1502,106.9089
32,111.7044,109.3342,103.2262,82.9226,109.6748,94.8199,104.1749,82.5104,89.1168,120.3450
33,111.1750,103.3149,101.7795,76.7757,101.5517,88.0549,101.8297,75.5202,74.4011,120.7089
34,106.7586,106.6271,102.0082,78.4816,104.9293,85.8059,101.8061,78.5923,79.3132,118.3988
35,115.8382,108.0155,100.3951,83.3483,104.3603,93.2804,100.7485,81.4296,84.5055,113.3414
36,107.3398,103.7023,95.9890,92.9589,99.6420,95.3738,97.7180,90.8405,92.8873,108.6430
37,106.8165,103.9537,97.7928,88.7401,101.3032,96.1955,99.3237,87.8348,90.6394,109.1413
38,114.1538,103.0526,100.1634,84.2527,99.2637,93.2896,100.8953,81.6385,85.9740,116.7301
39,110.2809,103.1240,97.0836,84.2510,101.9521,92.6494,99.8312,84.1775,87.8989,111.9169
40,106.8640,102.6225,104.0246,87.9916,103.8565,95.4779,103.2343,86.2288,86.8159,109.4094
41,109.4040,103.0494,101.8297,82.6138,102.9683,100.5863,101.2568,81.4730,83.8942,107.3794
42,112.0323,107.0964,101.6808,85.5927,105.6831,89.6302,100.9443,83.7680,82.4560,120.9571
43,102.0076,103.7847,98.7146,84.0214,99.0764,91.0721,100.2996,82.4605,88.0877,112.8306
44,106.9829,100.5550,93.7866,89.6798,97.1041,88.3162,96.7395,85.7585,83.6939,114.2446
45,114.0653,106.4635,102.7722,84.4902,98.2787,86.1608,101.1535,85.1745,86.5191,110.9174
46,106.9492,100.2114,98.8466,94.3425,100.2572,97.7521,98.2308,94.0091,93.7419,105.8396
47,100.2895,99.5283,91.3167,86.5299,94.0821,86.6148,92.9452,86.7231,88.6999,99.6830
48,105.4091,101.5947,95.2349,88.2818,98.0985,83.9729,94.7189,85.3899,81.7986,115.2647
49,106.3853,102.2735,99.5432,80.0872,98.8147,88.9291,97.4690,80.5778,84.9690,106.2555
50,111.4927,103.8687,101.2222,86.7888,103.5176,94.4263,101.2919,83.9818,88.5389,112.9993
51,107.7857,100.5549,95.3730,83.9027,106.0443,90.7950,99.1913,83.3553,80.5436,111.2655
52,114.9031,105.6831,103.0410,81.9071,107.2957,95.5166,103.6170,82.5455,83.6631,119.0901
53,113.7308,105.0784,97.6066,81.3214,97.3870,90.3138,98.8867,78.8511,80.8251,110.8692
54,108.4845,104.1314,98.7351,88.7099,100.6870,94.7073,100.4153,90.2547,100.0197,110.2330
55,108.8066,104.8435,97.6964,85.1793,103.6115,90.8992,99.4189,83.4808,85.5652,112.1226
56,99.0405,100.2114,93.0443,108.6475,98.7461,105.6845,96.3354,104.6541,112.0813,106.4720
57,107.7608,105.4599,97.7608,86.0564,102.6417,96.3962,99.7888,84.2397,89.8743,111.1090
58,110.5475,105.6426,97.9588,81.1176,101.1898,85.1964,98.8673,81.3186,81.0207,113.5327
59,104.5497,103.6590,95.5595,84.4384,96.0611,83.8518,97.8665,85.1218,83.9796,111.2594
60,102.1785,101.4485,92.7680,88.1130,96.3603,89.9325,95.5188,87.9663,93.6282,102.8065
61,109.1446,103.3797,98.2401,83.5238,100.0724,89.9269,99.5681,83.2270,83.3353,114.9314
62,102.9516,100.2113,96.2277,88.4395,99.2648,91.7688,97.9912,87.4541,90.5865,106.3175
63,115.1263,106.9880,95.5454,82.8285,101.8417,85.7226,99.6673,79.5333,82.7975,116.6153
64,100.1334,99.2015,97.6780,92.4150,96.4594,94.0206,98.2391,91.3999,91.7653,99.6879
65,98.2388,98.5189,95.5628,93.9418,96.0872,94.4987,94.7054,93.3879,98.2243,107.5782
66,112.0300,103.9782,98.8007,85.5402,98.6745,92.4399,100.8035,87.1444,88.3531,104.9194
67,103.8076,104.5466,95.4200,87.6756,97.1955,85.9951,99.2464,86.5674,89.3400,107.8825
68,111.1646,103.5179,97.0821,85.3110,108.4496,92.4092,99.8633,83.0657,82.8195,114.5246
69,111.1461,102.6084,93.8187,87.5515,101.5010,90.4395,99.2765,86.7638,87.8999,106.9413
70,102.6383,101.4131,101.0164,89.8931,99.0807,89.9630,99.3554,89.1990,94.7971,106.2619
71,118.8253,106.0730,98.3107,86.7173,102.2973,83.3035,101.5050,83.2480,81.2999,118.9774
72,112.8649,104.5245,96.7918,82.3355,104.1619,88.1047,99.1673,77.7093,78.0892,119.1142
73,110.4043,106.2843,97.3049,80.6374,101.6713,88.7954,99.0689,79.2449,82.2530,112.1327
74,107.8392,105.9387,98.4811,86.2303,98.5447,92.4209,100.2845,85.1051,92.9291,108.8433
75,112.6224,107.2804,96.4635,80.0357,105.8810,91.5749,98.6578,78.7221,87.0636,118.3961
76,106.5785,101.7129,94.5294,81.0870,102.1246,86.5283,97.5093,81.2951,79.2501,105.6532
77,109.8102,101.0420,95.8577,84.5427,102.3156,89.5977,96.2119,83.3132,86.6459,110.5007
78,111.9394,105.9750,99.7763,82.8195,105.5751,88.6739,99.1607,84.0075,87.3460,114.7804
79,109.3935,105.8447,98.7856,85.8161,100.4632,91.4550,99.4661,84.0201,85.2197,112.0764
80,107.7642,102.0049,95.8645,86.0289,92.5516,85.1530,96.2148,85.8620,86.9392,108.7429
81,106.7919,105.4882,98.6022,88.3035,101.6481,93.3860,98.6145,85.3530,93.8508,113.7482
82,113.8389,106.2913,97.6518,79.4612,102.0021,83.5963,99.2966,78.2768,83.4610,114.9099
83,97.4570,96.9987,93.5317,101.0652,97.9511,94.8342,93.1836,99.2221,101.0073,103.7372
84,111.4451,103.3006,99.8628,87.4899,100.9397,89.6260,101.0556,85.8308,88.7131,112.8463
85,114.7605,104.7781,96.7795,84.2149,104.2097,93.6638,100.7649,81.7157,82.5354,116.3703
86,107.3117,102.1332,96.9613,88.7074,99.5457,90.9816,97.6929,85.3780,88.6123,112.3378
87,116.8511,107.5025,101.0054,83.9462,107.8290,98.8237,103.1600,80.3932,85.7095,123.5255
88,110.4596,104.1021,97.7302,81.1177,98.2692,85.4567,98.8121,78.9688,80.4541,111.1033
89,106.7693,101.9593,96.7327,80.5378,101.1634,90.4055,96.3086,78.7185,81.7186,109.1887
90,106.1077,103.0948,95.8108,83.5743,98.3500,84.0129,96.9873,83.0034,86.7410,110.2697
91,103.4647,96.3780,92.2161,105.7857,96.1655,93.5388,94.0131,101.8269,105.7471,100.9790
92,105.3081,103.5019,94.4697,83.9742,98.5596,91.1521,96.8240,82.4658,85.6173,108.6550
93,108.8604,104.3764,98.0564,79.2480,97.9827,89.9690,98.4317,79.7104,81.5363,109.4004
94,107.6014,104.9597,93.0692,78.3627,99.3023,81.1752,96.9708,76.3242,75.6676,115.8652
95,103.2553,107.6121,97.8208,84.3218,104.1885,87.3154,101.7047,82.0663,86.9216,117.8102
96,114.9590,103.2393,101.3412,87.4776,106.9068,94.2165,100.3602,84.6518,83.5674,117.6984
97,110.2358,105.7944,96.2054,81.7378,100.1298,89.1712,98.0602,80.6738,84.1043,115.3265
98,109.5521,103.0893,98.8565,87.8387,101.3854,93.9604,100.9221,84.5161,87.0644,106.7813
99,106.1955,102.9594,100.1541,85.4413,97.7770,88.7775,98.7123,83.6017,84.3178,111.2640
100,104.3102,101.6512,99.2933,92.1100,98.7930,93.5992,100.8958,90.3326,92.6425,105.4544
101,105.8411,100.2172,97.9768,93.1549,95.7017,94.0936,97.6345,94.5518,101.8030,104.1488
102,109.8176,102.1933,98.9244,87.0992,100.8195,90.1821,98.4574,84.7686,88.6268,105.6226
103,109.7022,108.0256,97.3152,84.8526,103.7111,85.2209,97.4796,80.8239,79.9514,123.7483
104,107.5910,105.7980,97.9855,85.4243,99.5711,91.3903,97.7488,86.9463,93.5017,112.9166
105,105.0117,101.3363,94.9028,89.0249,95.0605,92.0362,97.3542,89.3552,97.3329,108.1626
106,113.0572,104.4136,99.4014,84.8722,102.8771,90.8195,97.7504,79.9870,80.7677,115.9623
107,103.1235,98.1148,95.7616,91.0885,94.9410,90.3111,94.3713,88.3372,88.8782,107.5015
108,112.6634,106.1522,98.1217,79.0284,101.9684,84.9967,98.2691,77.2570,81.0315,111.0461
109,105.9983,104.8533,94.8189,82.5099,99.2181,85.1585,99.0415,80.2192,81.0726,111.3192
110,101.0449,102.8274,90.9944,83.4198,98.3114,84.6153,94.6289,79.7325,82.5552,108.7455
111,108.1172,102.9777,97.6346,82.8063,99.2956,83.9600,98.8497,80.7904,78.3879,113.5972
112,109.0894,100.7699,97.9867,86.9223,94.8260,89.6548,100.4721,86.8867,87.5044,110.7381
113,109.6362,111.0326,98.6611,85.9408,99.1860,85.1951,101.0251,84.6985,91.0763,115.6474
114,110.8864,107.4441,100.5339,77.9931,97.1166,90.8502,100.9571,79.3009,83.3436,112.7328
115,109.9201,104.2059,96.0753,83.3229,107.1480,85.9563,99.7264,80.5399,83.2800,121.2001
116,108.8040,103.8768,96.3549,81.3180,101.6560,81.7960,97.3339,79.3369,79.8609,113.4262
117,106.0021,99.7863,96.9232,88.1587,98.3541,91.2717,98.7928,87.4414,91.7180,105.7079
118,111.7880,107.9622,101.0002,84.9973,99.9520,88.4945,102.0659,82.1965,86.0469,114.6932
119,109.1608,102.3904,98.0596,85.8226,102.8067,88.9150,100.0860,83.8062,85.9495,112.8685
120,110.4752,107.0172,102.9625,82.2365,103.1105,91.2030,102.5989,80.3873,82.6265,118.8179
121,111.6562,102.0218,99.2184,81.9067,101.4215,90.9807,98.6135,81.9119,86.8003,109.3842
122,113.1214,102.5970,103.4526,91.4055,105.0273,92.9157,100.4548,87.9610,89.5791,122.5050
123,111.2014,101.7806,99.7785,86.3917,104.5947,89.9100,99.5632,82.0171,83.7474,112.9129
124,109.0840,105.1201,99.3884,83.8102,103.4233,88.3612,98.4950,81.7717,82.8014,118.0487
125,102.5159,100.0684,94.4381,85.4722,96.9894,87.5511,95.1284,85.4477,86.3601,109.2814
126,108.1357,100.4083,95.9296,85.7334,92.4794,84.9526,96.9269,84.9547,82.5116,106.6452
127,119.3202,109.3582,104.2715,83.9485,105.2130,87.9274,103.4238,79.9875,84.8899,119.5684
128,109.1867,104.8479,101.4496,83.6012,104.3365,91.4137,101.0703,82.5927,85.0789,112.9887
129,109.3315,106.7842,98.6773,81.6270,109.6870,93.2190,99.4317,78.9523,82.4967,119.0268
130,106.3809,105.4529,94.8191,88.3076,99.7417,88.4707,98.2970,84.7786,88.7214,116.7244
131,103.6451,98.4893,94.0943,89.3339,100.7531,89.0874,97.0602,86.9707,88.5823,111.9650
132,107.0353,102.4778,97.7770,87.5342,95.1897,91.9861,96.9857,87.6316,91.6386,107.8590
133,102.0523,100.9628,95.7907,93.0493,95.4118,93.7050,95.8965,90.7016,98.2685,102.1609
134,109.3391,105.1913,95.8337,80.9656,99.6250,83.7951,98.8322,80.3932,80.8145,112.0033
135,104.5829,100.4352,93.2825,84.5328,98.9806,90.1202,96.0402,84.5720,89.0407,103.2932
136,110.3838,101.7820,96.7126,84.8508,101.7243,88.7732,93.3932,81.2898,85.8967,113.3489
137,110.9743,101.3890,95.5863,85.5922,98.6087,87.7697,98.1882,85.3043,85.7353,108.1179
138,110.3148,105.6004,101.8990,82.6082,99.9139,85.1290,101.0083,80.8587,81.7450,117.1513
139,100.1483,98.2476,92.7190,85.4110,97.9973,86.4451,95.7781,84.4147,85.8341,101.8820
140,111.0934,102.6882,97.6004,82.7700,102.2084,91.6311,98.2873,81.6083,81.0937,111.6539
141,115.2611,105.9679,97.6835,80.3344,102.8646,87.6765,98.3629,77.6666,77.9266,117.5012
142,110.5386,106.1239,95.9340,88.7600,103.6759,83.8432,100.8418,86.8549,85.7155,124.7979
143,117.1863,108.5387,100.1997,80.0313,108.6601,89.9684,100.7651,76.2413,77.2559,116.1325
144,114.5099,108.1861,101.5431,78.3751,101.2308,91.8974,101.6061,78.3346,82.6429,110.5338
145,106.7139,99.2157,100.6965,90.4515,97.3035,97.1149,96.9913,89.0571,93.6930,106.3255
146,108.2853,101.8715,97.5966,89.0996,103.5313,92.3213,97.8324,85.8412,88.0879,114.0517
147,106.2466,103.7406,97.0941,85.7567,92.4994,88.8022,95.1521,84.5501,87.7437,104.5703
148,107.8815,101.3265,94.6949,89.6329,98.2982,92.4171,97.2325,87.1703,89.5369,112.1141
149,107.9901,103.8476,99.4138,78.5993,103.2934,87.8627,99.9640,79.0054,82.3270,114.5747
150,104.9914,103.1767,95.5203,88.8602,104.6041,88.6468,96.4588,87.8108,88.5536,117.8807
151,106.1816,101.7919,95.5936,80.5901,99.5593,85.1508,96.3780,81.4420,83.3265,109.4556
152,103.7291,99.4012,96.4214,90.6741,96.4628,93.4584,97.0545,89.0511,92.9977,106.6968
153,107.0941,101.5215,93.2874,77.9215,98.0399,85.2720,94.9117,75.7203,76.5007,106.6412
154,108.4601,104.3633,97.3775,86.2907,101.5843,91.6285,99.6951,84.4144,89.2959,113.8255
155,104.2527,103.4838,95.9505,81.1479,100.5356,89.7301,98.7178,80.1486,78.9941,111.6903
156,110.3854,104.3448,97.7821,83.2590,100.9923,92.8489,100.1334,83.7299,85.9684,113.2108
157,104.6266,101.0734,97.2690,92.1763,95.9733,87.7309,96.6429,89.7739,90.1183,109.9567
158,102.8430,103.6563,99.2496,84.7393,100.4341,94.7343,99.8679,85.2457,86.1195,110.4984
159,107.6423,99.1496,95.7464,87.8727,98.6194,87.4901,98.3108,88.1736,86.7433,107.6258
160,106.2819,100.4396,99.0836,91.1479,99.9284,98.4411,98.6654,93.5825,95.3107,104.7976
161,101.0250,98.4508,93.9153,93.5600,94.4602,88.1728,96.3980,93.7829,94.6608,100.7845
162,110.0604,106.1558,98.7481,82.1316,98.4860,90.2299,102.7593,80.8062,85.7370,113.0018
163,112.9386,102.5189,95.8283,89.2223,98.3972,93.1368,97.9090,87.0494,89.8633,112.7403
164,106.1659,102.7434,100.7262,83.9827,100.5601,86.8507,97.5178,81.6187,79.3077,117.7067
165,105.6743,107.6641,97.6134,85.8460,102.9175,94.2321,100.1287,80.4552,87.0613,116.0935
166,104.3252,100.4313,98.2871,81.0445,95.9892,86.3781,98.6525,80.9460,85.3153,104.9886
167,110.1772,105.0426,95.6063,81.9228,99.7930,89.6873,97.4856,80.6535,83.0644,116.1914
168,108.2441,105.1379,98.8916,88.1054,98.3199,94.0635,99.1080,85.3996,88.3569,113.7476
169,110.9760,111.1176,101.4742,84.5331,107.2467,89.4566,100.1740,83.0521,85.6167,121.2364
170,113.0189,108.4262,96.9301,85.2689,106.5396,91.3930,100.8044,81.4087,84.0499,116.3925
171,115.6244,106.8175,101.7040,82.8461,109.6245,92.1547,102.0464,78.6243,77.7012,123.4574
172,116.1658,108.6095,99.6277,78.2202,100.9623,83.3350,99.7874,74.7704,78.6692,115.2416
173,105.0918,105.3696,98.5447,82.9053,103.2833,93.8807,100.2595,82.3892,80.6516,115.4458
174,105.0906,105.3527,95.6953,89.3189,102.5973,87.4083,97.9137,86.3361,85.2829,110.7199
175,97.9909,99.2070,95.4687,101.4901,98.0405,99.4841,98.4318,100.2594,106.3880,99.3526
176,105.5272,101.6722,95.4108,88.4264,97.6149,90.0675,96.4497,84.9712,88.1821,105.7743
177,106.6266,105.3574,96.0337,95.7243,98.0759,89.2171,96.8995,93.3248,91.8335,107.4160
178,110.3394,107.2952,99.0245,80.4763,103.8709,97.3598,101.8845,82.9882,87.9833,113.3292
179,112.8090,104.7066,99.0511,82.2947,104.7032,91.9540,100.0540,81.4762,81.6739,115.0142
180,109.1561,104.1821,99.7252,81.5520,103.0077,94.7489,101.5611,85.0486,91.9982,109.2782
181,107.8937,103.9892,96.7609,87.3048,101.2331,87.7692,99.2189,86.7761,89.9797,112.8502
182,111.4020,103.9368,96.4686,82.1361,102.2199,92.4269,100.3405,80.5717,82.8827,111.8653
183,121.1392,109.8683,107.3644,84.9033,109.8922,100.0289,106.9835,83.4718,89.3837,122.1142
184,104.7493,101.5537,95.7062,87.4446,102.1574,90.4334,97.5465,85.6710,88.8756,106.9582
185,108.4323,103.4112,95.9307,82.8753,99.4471,93.8546,97.6213,80.3817,84.1772,109.4530
186,108.9203,107.0535,97.4240,83.5787,110.1210,93.9787,101.8196,78.7562,85.1400,115.8050
187,116.8379,108.9520,100.0108,83.6013,108.2159,87.5085,102.6948,78.7617,80.7671,119.6503
188,119.5742,102.6732,100.2525,85.5768,98.4702,90.4329,101.6650,84.6831,89.5181,116.9475
189,106.8262,105.0407,98.6388,81.2818,98.6155,91.7338,100.0361,79.6712,83.9020,110.6289
190,111.4069,108.5719,97.7615,86.5587,96.5220,93.9083,100.2862,83.9709,89.4198,110.1386
191,111.1318,101.3924,97.5135,82.2543,95.9324,91.1029,97.6982,77.7565,78.3178,113.5598
192,118.2066,108.3242,100.9642,80.9450,105.3717,94.4782,101.1002,76.8229,81.6174,117.6127
193,106.5584,99.3776,94.1262,93.5537,100.7863,95.5519,94.4442,92.7229,89.4567,104.2806
194,115.1527,109.1721,99.6707,84.8125,106.5721,95.6348,102.1049,80.2520,84.1265,123.7324
195,107.0006,107.3843,96.1788,84.6513,100.9852,85.7167,99.5372,81.3731,84.2538,117.2944
196,112.0330,105.2118,99.8069,85.9705,102.5273,94.0053,99.9795,83.2689,83.0016,111.4058
197,102.0167,96.8724,97.6164,105.3973,93.2606,101.3880,98.4822,107.9483,110.5394,99.4163
198,112.8396,106.8843,100.7902,87.4767,102.9944,93.0083,101.5231,84.3987,85.7941,114.5282
199,103.1761,98.5159,97.1088,88.7504,93.6857,90.7737,97.7693,90.0219,93.0436,100.5584
200,103.8031,104.9409,99.0654,84.2150,98.1517,88.4551,98.1524,82.9857,82.9797,115.4829
201,108.7089,104.3539,95.8434,80.7611,102.0653,88.7944,97.7673,80.6551,85.2466,110.9162
202,115.2809,106.9173,99.3452,80.5222,107.2409,83.7897,102.5962,77.1824,77.1684,126.1025
203,111.0592,102.9905,101.2327,89.0978,101.6780,94.7104,100.0268,90.4220,90.3824,110.4504
204,112.2118,107.5138,99.6223,79.7654,96.8424,88.1060,97.8789,80.0527,87.2757,114.0510
205,97.5552,93.0499,97.8794,90.4687,94.6440,88.6111,97.2859,87.7844,91.5706,96.1454
206,108.2930,100.0606,95.7592,90.3219,96.0033,91.8283,96.7863,90.2983,97.2339,112.0934
207,110.5140,104.2918,96.4450,85.8363,103.5821,89.2480,101.9009,85.3230,87.8162,108.9677
208,117.9927,107.7129,102.5097,80.0453,106.6926,92.9521,101.2855,77.8461,80.4066,120.0474
209,111.2901,108.0699,100.6179,81.1294,95.0415,85.8454,100.8215,80.6131,84.8123,111.1367
210,112.7013,105.8872,99.3200,84.5617,101.4140,90.9556,100.9809,83.1930,86.2603,115.5734
211,105.9563,100.4227,92.2662,90.4365,94.5230,84.6490,94.2605,89.8053,91.6060,106.2318
212,105.1161,101.0799,92.4674,87.4167,94.6985,87.2286,95.0144,88.6455,89.1400,100.2235
213,113.3869,105.1231,100.7698,86.6650,101.8713,88.5573,98.4845,84.4458,85.8604,112.7859
214,106.0579,100.5951,96.6033,83.2219,98.5113,88.6885,96.9787,81.5654,82.3118,104.4177
215,111.6882,106.2643,98.5167,83.3339,101.6186,87.6248,99.2315,80.0953,85.2508,113.3763
216,106.4529,101.8100,95.8261,88.1455,95.8782,90.0498,96.6627,88.3645,93.6676,103.6199
217,107.7985,103.7917,95.1461,77.0321,101.0094,80.6019,97.6814,74.1970,72.3895,118.6345
218,112.2694,104.2661,103.3912,94.3279,101.2492,94.8826,103.6848,95.3022,100.1650,116.9181
219,105.1137,101.4125,95.7804,87.4669,95.8989,88.4254,96.6529,85.5232,95.3688,102.5178
220,94.6303,95.4662,94.5327,109.2968,94.8505,97.9085,94.2954,107.8464,103.0140,99.0623
221,108.7279,99.0473,94.7532,78.7091,97.4345,88.6870,95.4083,79.8858,81.3039,104.1083
222,114.3871,105.3415,100.5758,81.5080,115.2770,93.2287,103.2724,74.8998,79.2398,125.6273
223,101.4660,98.9722,93.6451,87.1676,97.1672,92.1883,95.4591,86.9247,92.1771,103.0630
224,106.3866,100.3240,96.9220,88.5934,96.7123,90.7130,96.7308,88.4290,92.4668,108.0902
225,108.1300,104.9976,98.1565,85.7079,98.3510,88.0055,96.4828,82.1034,87.7840,115.2383
226,106.9612,104.6801,99.3708,88.0465,101.5945,94.6205,98.5052,89.0279,91.7473,111.8594
227,106.0433,103.5676,101.0222,93.7395,97.8535,95.4232,100.9936,92.9731,100.5834,108.3333
228,102.9827,100.9728,95.5615,85.7515,102.0107,90.1423,96.6444,85.4385,85.4445,110.5010
229,109.7071,102.8022,97.4789,85.5743,103.8332,94.0660,100.9070,83.9373,86.5360,114.9195
230,107.5730,103.3722,94.7614,81.3250,99.8833,84.3119,95.5127,80.2899,81.2567,110.0269
231,110.3549,105.9983,100.1143,84.7267,102.7586,87.7416,99.1185,81.7019,82.5275,118.0797
232,109.3190,101.1232,97.2826,94.3811,98.0101,92.2528,97.7375,92.6806,98.4660,109.2716
233,110.3057,102.1330,92.8771,85.9313,99.4658,87.9335,96.4738,85.1023,88.8493,108.1469
234,108.9594,108.3641,102.2359,83.1066,103.3470,88.6980,102.1849,82.5133,84.6672,116.5778
235,116.0068,106.9374,98.7333,83.7851,108.1928,95.2497,99.1067,79.1670,81.1175,118.5142
236,110.1364,107.5396,99.7167,83.0726,100.3901,91.5167,100.5126,83.1666,86.9630,114.4373
237,108.2477,104.1203,97.5206,87.4335,96.6325,87.8992,99.3696,84.5372,84.7559,113.9507
238,118.7659,105.7198,100.5536,82.5717,109.8547,91.4811,100.8094,77.6644,80.3367,125.4207
239,107.1924,102.8372,98.0845,87.4856,104.5170,91.9072,100.8642,88.8240,90.6190,107.3257
240,104.9609,99.5914,94.9377,87.7813,98.2927,93.6588,96.3583,86.5361,86.7927,106.6517
241,108.0036,104.7610,97.8467,86.0614,101.7860,91.6336,98.6421,82.1701,87.5488,110.6810
242,115.2740,106.0482,98.3466,86.6530,103.3721,93.4430,101.1810,82.5227,87.5049,117.0902
243,116.4736,103.6389,97.9268,83.4158,95.6442,85.7166,97.4956,79.5431,82.9167,105.9265
244,97.9619,97.8641,96.3786,100.1586,96.0600,93.1507,94.2192,96.7923,100.1343,105.4625
245,102.8902,100.2496,97.4272,91.9597,100.4837,89.7730,99.3362,89.9054,95.0388,109.1413
246,116.4011,106.3538,101.0391,82.3186,104.8520,94.4958,102.4827,80.5432,84.3784,117.6040
247,111.8811,104.9400,96.8510,79.0928,102.7046,88.5655,103.3673,79.9024,81.4156,112.0578
248,113.5207,108.4612,101.6070,81.3690,106.2331,94.5249,102.9528,79.8452,86.3532,120.7315
249,107.9820,102.7656,96.9135,88.6057,105.8232,92.1708,99.5081,87.4406,93.2561,106.9906
250,112.1173,103.8438,98.7132,84.4834,98.2444,89.1990,98.4831,82.8887,89.0006,112.6613
251,106.5508,102.9839,96.7295,81.1911,96.2822,88.1293,99.9404,82.2489,84.9681,106.5816
252,111.5314,104.7403,98.4432,84.0106,104.1577,93.7646,98.5422,82.2219,85.2637,117.1515
253,108.9162,105.4957,95.8957,85.4036,102.8266,90.3592,98.3645,83.0915,82.1618,114.1244
254,107.8535,101.8115,97.8324,82.8135,100.6681,90.7979,101.2308,84.5300,89.3574,106.0417
255,111.3873,107.1095,102.7201,84.2680,103.3155,94.5557,99.7372,85.2528,87.3995,117.0282
256,109.1867,104.8479,101.4496,83.6012,104.3365,91.4137,101.0703,82.5927,85.0789,112.9887
257,106.3068,101.0483,93.4054,81.9912,100.0718,95.8473,93.2878,81.3777,84.8444,98.6978
258,105.7821,98.8571,95.2928,87.1841,97.8971,91.5871,97.9540,84.4498,89.9344,106.8574
259,112.5631,107.5627,98.4728,85.2975,107.4346,95.8617,99.8714,81.7570,85.3168,117.0465
260,106.2939,100.4134,98.3934,88.3188,100.4552,90.1995,99.2979,87.4287,89.7303,115.1673
261,114.7841,106.4607,99.4983,83.0200,102.0253,89.1289,99.7110,80.8227,85.8996,115.5569
262,102.1858,101.3158,93.9837,86.5113,96.5444,93.2938,96.4401,87.1729,91.3213,101.8148
263,104.9953,99.5922,96.1532,91.6950,101.7213,92.2612,97.7748,90.7772,94.7312,106.3376
264,105.4348,103.1734,95.4679,87.0959,100.1352,86.3685,96.4448,85.1937,87.2019,109.3002
265,115.5598,106.8197,100.5898,82.7844,110.4477,91.9592,100.7744,77.3088,81.0389,125.1747
