sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
99,355.7031,288.3598,107.7902,80.0054,111.5218,81.6576,102.0202,76.5890,87.6828,318.0881
100,343.4199,196.7327,108.9955,114.2673,117.5887,98.9032,92.8191,58.7433,95.1802,209.0522
101,353.3845,239.2898,94.7836,127.0326,97.8514,118.7441,101.9586,80.9463,125.1113,224.7879
102,495.1540,278.9386,111.0738,83.6657,139.1798,91.2114,101.5363,78.9010,98.6237,274.1323
103,470.3293,339.1284,97.6954,82.5081,147.8081,81.8073,101.8268,77.1140,76.9143,529.1778
104,332.3415,238.5246,109.3408,107.5379,129.9310,85.4038,100.4455,78.1386,104.9364,421.2498
105,298.1788,270.0992,91.2003,82.1208,98.0879,95.3709,95.2160,82.9686,128.8066,248.3632
106,457.2812,320.8893,103.4053,81.1173,112.1112,93.1451,94.0895,75.6651,78.1364,382.0228
107,312.8533,243.0597,90.6593,148.1233,111.6624,88.7676,93.9872,82.9059,101.0729,300.8065
108,491.3022,399.7543,120.0219,75.3186,170.7414,82.4809,97.4357,73.2258,81.6887,363.8020
109,427.1320,341.9377,100.3009,79.9556,135.6859,86.1899,109.6587,73.1878,75.1345,349.7395
110,242.3616,291.0594,88.2844,80.0314,109.8218,81.9305,96.7149,78.0623,79.6387,354.6601
111,416.3813,247.7806,95.8344,78.9044,133.8264,80.5983,106.3642,76.2567,75.1928,341.5742
112,377.4249,260.6910,105.8020,82.6326,108.0191,87.8961,106.5620,81.8113,86.2076,338.2826
113,419.6166,309.9579,98.5470,96.7991,153.2606,85.5914,116.2419,85.4269,118.8237,385.2414
114,446.2312,364.0233,110.9497,73.2426,134.5136,91.0633,104.6988,76.3746,96.2651,427.5396
115,477.0227,368.5008,96.2022,79.4398,168.9767,87.0292,114.6508,74.8876,102.3216,441.0579
116,407.7645,272.7186,90.6810,76.6623,122.3595,80.5953,95.2127,76.7024,77.5544,377.9097
117,342.6684,274.1489,113.1889,86.8688,130.2933,92.5531,104.9352,84.7592,110.7511,327.1647
118,387.2473,401.9546,106.9867,81.6577,120.5952,86.5411,99.6738,74.7461,84.6496,415.1676
119,461.3779,325.9309,95.3054,87.9260,116.2683,82.1581,103.6755,77.5921,80.6348,447.1800
120,505.5182,330.1390,111.4511,77.9054,136.5290,105.9575,119.5062,75.1493,75.5184,424.9677
121,459.3323,304.4067,111.9500,78.9941,138.6549,93.5736,96.8163,78.0687,83.8144,361.9384
122,475.7139,253.2193,98.3834,103.5247,193.7448,91.7500,92.7364,82.1724,94.2174,437.0128
123,429.0069,263.9825,96.1173,78.7380,158.9008,96.1800,101.1365,74.4807,78.4503,383.8589
124,425.0979,403.7310,125.1051,80.4288,95.9057,97.4829,103.4129,77.8397,79.2204,458.2067
125,357.5902,219.9306,86.3689,88.4947,100.8007,82.6896,89.2011,79.8646,90.5203,299.7038
126,469.3687,228.6419,107.4697,75.8232,110.6417,82.9048,92.7675,75.7512,74.3640,249.2783
127,433.2887,397.5892,105.5791,82.4636,134.1070,84.2156,102.9006,75.1488,81.9056,443.3960
128,445.6585,305.4768,99.3986,76.9630,189.9564,81.8827,122.3543,76.3633,87.6501,375.5616
129,410.4027,341.8659,97.0673,77.8664,228.7336,122.5012,95.5122,72.3009,78.3566,396.1189
130,339.2865,247.9543,92.3486,83.7695,165.9811,90.9300,121.3788,80.2267,92.7241,388.7925
131,398.4768,230.2174,93.0082,98.8457,129.2479,88.4098,98.6169,82.3999,105.7416,308.8775
132,346.3036,247.3726,94.6125,86.9183,92.4358,91.0269,94.9018,82.3564,105.1961,260.0268
133,346.9567,258.1092,91.4734,143.3004,118.0416,93.0708,103.2303,78.8238,126.4810,229.9738
134,373.0673,340.2356,98.2743,75.1779,141.7572,77.4840,106.5361,73.5028,75.2634,321.0362
135,245.6981,220.2456,87.9883,80.6566,122.1930,83.2846,91.7761,79.6285,82.9912,215.1790
136,440.1634,267.3378,90.9634,80.6922,163.6759,89.0982,97.1236,74.7509,86.3881,369.3337
137,484.8508,230.6589,98.8498,80.7336,134.6307,82.5588,97.4606,79.4023,78.9985,264.3283
138,443.6577,304.3898,105.4110,80.5491,126.4537,84.8130,122.6409,78.4619,82.6192,435.6240
139,295.0199,197.8453,90.1679,77.7507,105.1915,83.2164,93.2850,79.1184,112.8177,246.1809
140,442.0274,280.8761,92.1648,80.0498,175.1095,99.0545,96.3889,74.4315,77.5471,403.9171
141,452.1016,293.1503,105.1422,78.3789,157.1408,85.5006,104.6780,71.6706,75.3773,423.4898
142,384.5572,281.9653,93.2129,82.0020,193.2044,82.2058,95.6000,81.5377,81.2009,495.9619
143,526.4094,343.7152,96.6733,74.9629,188.0762,81.8332,119.9085,69.1952,70.7018,425.8609
144,492.0441,396.5701,108.5413,74.8820,131.8361,91.8635,99.6638,73.2555,79.6953,313.8075
145,386.9474,219.1194,112.1396,111.1292,106.7197,103.4354,104.4253,86.0201,91.4737,323.7438
146,366.4545,288.2873,96.5827,97.0955,130.1975,106.5949,107.3901,81.5456,104.5791,352.7292
147,359.6063,179.3493,93.3806,91.5923,92.1233,89.5417,90.2651,77.3972,83.8232,189.2306
148,374.6192,318.2040,91.4825,96.6713,142.9904,93.6743,102.1472,81.0271,86.8396,347.7821
149,392.8816,274.3475,94.5395,72.2869,153.6786,87.2945,105.2552,74.7978,77.7996,323.3674
150,395.9880,272.0620,103.3230,95.7284,161.7696,86.4790,109.9099,83.9855,100.2480,394.5752
151,373.4326,207.8954,94.1845,78.8098,118.4447,92.7516,93.6819,75.6312,82.7570,248.3340
152,306.3571,205.0556,97.3689,141.9792,110.3958,99.5023,100.1770,61.7277,110.5887,279.1424
153,410.5473,330.1239,95.6116,73.1833,138.4725,84.8505,90.6101,70.2476,73.8520,319.7037
154,428.6017,276.4777,98.8465,85.1983,165.9092,92.7165,106.8641,78.6045,82.0802,322.9244
155,349.4668,320.3368,99.6704,77.0327,133.8100,86.1550,109.3462,72.7196,70.8227,394.8646
156,487.1456,360.5058,114.5521,83.8226,121.4408,90.9432,103.7835,75.4737,91.8226,361.6471
157,357.6500,228.5207,106.1756,92.0040,99.1697,83.8266,95.9980,67.2208,104.8167,323.6991
158,338.5823,256.9746,107.0859,79.3537,138.3424,98.7308,106.1488,80.7579,84.6612,326.9407
159,389.8590,236.2899,115.5597,112.7770,115.1045,84.7354,106.9993,81.3236,107.5020,335.7616
160,363.8421,195.0288,112.1345,92.5135,147.4658,113.6253,110.9928,82.8109,101.6114,293.6046
161,313.3333,221.3841,93.6468,123.2753,108.2519,87.2687,108.5004,85.0363,96.7961,131.2926
162,356.4285,322.4949,103.8085,77.1441,177.4063,88.3986,116.3968,72.7682,134.0719,362.5647
163,504.2935,243.4994,94.3785,87.0618,117.0084,124.5313,98.8227,84.7355,104.3262,255.9085
164,366.0956,272.8722,115.5842,79.8884,139.1474,81.1849,100.7810,77.0599,74.9765,400.6102
165,349.5539,292.1992,109.7610,78.4941,124.4880,92.7889,117.5523,74.2769,79.8065,403.7369
166,337.8715,252.5127,106.9646,78.9375,97.3457,82.7760,106.7669,73.3576,91.2710,249.8918
167,480.2692,241.8454,95.5921,79.4845,105.5518,101.7504,89.7953,76.0761,82.8883,426.6794
168,445.4597,277.5964,94.1210,87.7005,130.8169,92.8834,99.2476,81.3099,87.5104,415.5321
169,406.9466,356.3295,114.1532,84.7397,139.5649,91.8404,105.0637,80.0815,95.4891,423.0765
170,499.9272,372.6656,114.8148,99.0616,213.2894,85.6871,110.0214,73.8032,99.2847,417.5563
171,457.1475,305.6676,99.1760,78.2772,269.0446,97.4285,119.6381,72.8629,73.9852,501.5899
172,563.8067,341.6765,100.9499,72.6329,127.2742,78.5131,101.8386,70.6397,74.3143,423.7913
173,343.5860,303.5956,103.5827,85.6056,160.6198,91.0991,105.1194,76.9408,76.3515,377.4472
174,301.7762,335.4335,94.6447,150.7520,161.2099,85.0045,101.9765,78.8335,92.8705,337.8637
175,278.3726,153.6838,94.1250,180.3251,126.8742,161.9110,90.1102,55.7972,208.2437,167.6152
176,339.3208,273.7933,100.3745,111.5147,153.6117,85.5537,93.6350,78.8141,82.7774,307.1558
177,376.1128,279.7002,90.0322,190.0589,121.0614,86.8905,91.9511,79.7344,102.4266,252.6073
178,440.5620,302.3911,97.4414,80.6853,121.0051,104.1860,109.4944,78.4008,83.2621,398.0034
179,419.6042,288.6691,96.8938,78.9468,176.3063,85.5318,117.4378,78.0306,78.8585,368.6730
180,412.7342,276.3562,112.9921,77.9178,145.7477,96.5693,107.1687,81.2464,123.1334,347.9842
181,345.9956,239.7866,97.0524,82.5983,141.0226,85.7761,93.7625,65.6453,89.4770,328.0781
182,520.4094,205.6899,95.9187,77.9223,131.7499,90.0804,99.5160,73.4723,76.5860,361.7835
183,544.2767,372.6620,132.3765,79.6765,218.7974,101.0870,111.7054,77.6625,88.3589,448.2461
184,416.7589,252.8290,92.4165,100.7825,172.4978,84.6632,93.9170,79.1304,89.8904,391.2268
185,439.8398,263.4266,97.3490,78.6814,126.0533,100.0722,107.7277,77.9674,77.6873,359.5301
186,392.1708,337.0027,105.2986,76.1454,207.7937,91.6462,123.5061,71.6319,97.9673,385.0221
187,489.7573,413.8084,98.3240,80.4914,187.0005,83.8641,108.7037,73.7287,76.8937,442.9083
188,555.1240,295.4852,110.0225,82.4347,148.7084,91.4768,101.6999,78.9772,86.5457,403.6155
189,399.1464,205.6588,98.2224,75.4873,121.5605,91.8967,92.6540,75.2669,81.7649,289.2649
190,501.9909,290.1489,95.1777,76.2705,108.0561,113.0105,112.8703,78.3524,83.7767,379.2153
191,464.0061,269.5823,97.4770,74.7482,121.1993,105.6438,101.1753,70.6325,74.0439,394.7190
192,575.4806,359.7897,98.0102,74.7710,157.1216,96.7990,104.2899,71.5596,75.9888,410.1807
193,371.7749,168.9901,90.8610,115.4333,153.7580,89.4402,91.2316,86.5410,91.7531,209.3061
194,453.9901,356.7563,99.0436,83.7822,165.8586,91.6540,116.8181,74.9349,90.4412,440.0053
195,366.2142,304.7644,92.2349,80.3027,112.8611,83.1945,130.8781,62.0045,88.7994,416.0263
196,462.3669,367.8603,113.6964,87.4829,203.4394,86.7261,109.7616,77.9266,79.7520,329.8844
197,222.5619,136.9882,102.5015,221.4285,93.8449,146.0045,98.9216,87.6035,185.6721,141.7705
198,483.5198,290.0983,99.5851,102.9244,148.6995,89.6171,137.6049,75.3292,87.9120,418.9880
199,388.8984,192.1996,94.2691,92.6673,99.3933,91.3856,97.8170,81.1490,88.7774,215.4154
200,389.2187,272.9925,103.1169,82.0856,132.4447,86.3862,107.1199,79.4911,81.9548,328.7460
201,460.2003,317.6958,95.2463,92.3692,121.6527,85.9471,96.5371,74.0609,89.9109,373.0027
202,531.1924,339.0748,96.4620,76.9424,153.2925,78.8220,114.8292,71.7572,70.6974,574.1336
203,399.3537,224.3070,106.3990,91.4201,160.5677,92.1518,105.1591,78.7697,94.9590,307.3717
204,508.1887,346.1819,105.1278,74.5618,101.8709,88.3356,107.5791,67.1550,83.5008,456.1452
205,236.1375,132.4500,100.2647,89.4376,90.3062,85.3477,103.9943,74.8635,89.5828,134.0680
206,366.9848,272.0835,88.8624,99.8115,121.9859,115.5949,98.4447,87.2863,116.3699,322.8783
207,460.8772,330.5921,99.3895,84.7267,164.5257,85.9748,125.1951,80.5457,82.2886,346.4754
208,518.6587,393.0761,124.0876,71.5083,202.3233,99.4695,96.4666,70.3094,74.4378,502.5707
209,468.1410,366.1966,112.8557,74.3450,90.3924,79.7780,92.8005,73.7355,81.1061,347.9466
210,401.2449,294.8373,103.1340,80.4104,136.7547,92.2240,100.8169,67.3085,81.8205,392.8035
211,264.0094,160.7717,86.9131,84.7123,91.3206,83.0636,92.4325,84.2161,116.8171,310.3487
212,359.6698,255.1279,104.7305,87.0151,87.4597,83.7222,96.1286,79.4329,103.5905,253.1477
213,487.8894,265.5102,107.2894,88.8105,122.5110,85.9826,101.0002,77.9743,95.1464,387.8211
214,393.3419,256.7350,99.3895,78.3954,160.8695,83.1136,95.9987,78.4263,89.5228,274.5064
215,510.4505,415.2519,115.6872,79.4286,120.5674,85.0810,100.0817,73.5090,83.5961,413.9494
216,420.0416,290.5691,99.1117,100.5254,112.9100,88.0340,103.5495,85.8557,111.0630,259.5270
217,396.3702,370.9699,89.8058,69.1533,165.6698,74.0655,93.3968,66.4562,66.3545,402.7193
218,454.9866,262.8720,100.5179,90.5413,113.6694,93.0760,110.9027,81.1902,95.5023,427.4298
219,395.5952,269.0092,95.1457,87.4401,107.5191,83.8039,96.4012,82.0085,137.6852,220.6077
220,247.9259,194.4541,89.3843,231.5740,100.8647,154.7835,101.8797,77.7355,177.4764,212.1579
221,378.0692,225.0464,88.8011,72.8631,128.6286,86.4903,91.8036,74.5382,74.7484,214.3755
222,428.4141,284.9101,125.5379,78.3525,229.1360,83.3374,113.6094,72.0557,111.9285,441.3169
223,360.0008,207.4028,88.5069,80.6661,123.5866,89.5620,93.8163,80.5309,137.3095,247.5142
224,423.4017,247.5680,95.3146,93.4306,109.6460,87.4961,98.2886,64.3140,128.1465,326.1600
225,500.4992,306.3726,105.5286,87.4594,131.9590,120.6468,99.6877,78.0887,84.9045,379.3958
226,384.4343,259.1785,120.5653,124.2785,150.1801,109.1582,93.3690,75.6144,91.1776,307.6744
227,442.8373,247.7512,95.4236,89.4851,110.3721,93.1325,103.2207,85.2428,107.6070,319.0397
228,379.1635,203.6989,103.1860,89.2894,136.0121,90.7888,99.4454,56.3432,89.1462,311.9793
229,406.2762,193.8058,102.9360,80.3546,143.8069,94.0295,109.9903,75.9113,91.9406,430.0205
230,451.9476,214.6433,92.1011,77.2275,145.7356,81.3046,90.0182,75.2254,77.3751,283.6742
231,365.1212,342.1164,116.2243,81.2263,120.5637,82.6043,106.6409,77.9067,79.5639,449.2632
232,409.1172,268.5231,110.9555,112.0847,137.8651,107.6001,104.4446,85.1245,119.3357,347.1780
233,407.2211,325.1141,99.5492,98.0717,140.7881,84.6970,92.3578,82.3100,89.0826,305.3935
234,414.3070,358.3750,105.3368,83.1226,118.7041,86.6807,115.0696,79.7294,81.1083,382.5001
235,523.2639,347.8587,99.3074,83.4590,248.0447,95.6367,94.7797,75.8228,92.0687,422.2147
236,420.7922,394.2823,114.6930,77.3835,167.7333,85.2979,104.9723,79.7517,85.2722,342.7587
237,452.9875,272.2011,91.6439,92.8742,113.2908,84.6301,108.6735,80.9799,90.2878,351.2678
238,529.7573,291.5988,107.0413,79.0676,255.4464,90.9449,105.3556,73.6672,80.0331,434.6130
239,429.4877,266.9910,132.2870,98.9148,141.7414,98.3835,134.1639,81.0578,84.2275,394.6487
240,364.4601,208.1627,93.9857,143.7270,155.1311,92.5334,93.4763,79.0067,93.4008,282.8397
241,379.6290,350.9775,96.3584,83.4726,135.3608,89.8482,104.4057,78.5648,113.3788,300.3136
242,522.3964,306.5819,108.0165,84.3601,169.6458,100.8399,119.2177,77.8037,84.1558,510.6991
243,510.0068,255.8795,96.9880,82.4154,93.3110,85.3272,98.6830,77.0855,83.5188,323.3463
244,267.7995,178.2370,135.4915,118.1689,109.6369,92.8465,93.6599,85.6948,165.1239,289.1812
245,319.1130,257.0337,88.4991,103.7588,161.7794,88.1723,93.1134,81.7373,112.0744,289.5656
246,419.0164,363.9277,107.7425,79.7747,203.4585,86.0782,137.9229,75.4038,81.4516,434.1528
247,414.2990,325.7940,92.2507,73.5761,127.2440,84.7424,112.7671,73.6212,80.4518,357.5886
248,472.1777,340.7309,117.3950,75.5281,239.7590,98.7229,105.0133,74.6316,80.8076,438.9797
249,470.5604,330.6027,111.9058,87.5568,143.3736,89.4538,115.6465,82.8292,143.6983,245.5781
250,378.4115,302.7960,103.3964,95.0852,119.2180,84.4941,103.1646,79.9995,88.2471,352.3302
251,380.5144,225.8057,94.5618,77.7161,110.2237,82.0001,108.7443,77.5386,86.5296,263.9864
252,404.4180,371.9211,102.8612,81.6446,238.8063,93.4793,98.9007,75.3804,78.4992,364.7762
253,356.5663,327.1188,97.4765,78.0793,149.3412,95.8063,99.6197,75.0634,80.0601,332.7531
254,404.7037,315.2684,106.2920,75.0876,134.2040,87.4441,114.1204,77.6244,99.4951,300.5736
255,401.9787,296.9280,152.4096,77.6281,149.2565,100.5414,96.5952,79.0907,82.3427,435.0526
256,445.6585,305.4768,99.3986,76.9630,189.9564,81.8827,122.3543,76.3633,87.6501,375.5616
257,413.3969,259.8531,90.8875,87.6989,119.7638,90.9538,100.5651,75.4159,80.6342,193.0733
258,335.8957,206.3948,98.7497,85.0782,125.3430,91.5599,97.7745,80.2102,89.7270,335.6355
259,532.4496,308.9372,103.5051,95.0904,185.5133,88.6789,110.7314,80.1312,94.0309,401.5323
260,392.3986,184.4243,97.8038,90.8612,142.4895,90.2626,97.2672,67.2396,106.3092,369.4971
261,511.8574,298.9717,108.5590,82.7596,140.6934,91.7605,97.5414,79.0375,88.4906,457.9217
262,354.3902,238.2078,92.9711,87.0787,92.5652,89.9507,103.3705,83.4818,102.1214,237.6351
263,325.8911,259.0901,91.5202,94.5316,145.9821,90.3874,98.6883,89.9201,111.0282,273.7675
264,404.9497,318.9110,95.1603,80.5077,126.7496,82.6060,100.8024,78.2637,88.0654,252.5412
265,481.1436,332.6914,139.9704,77.8241,198.7746,92.4368,104.2154,73.1663,78.9078,402.6307
