sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
76,312.5780,151.2788,91.6492,78.5649,111.2783,85.7266,97.2640,69.3856,77.1156,180.7985
77,280.9225,163.7925,95.2422,87.2868,137.5334,85.9860,94.9128,80.1642,97.4051,213.9380
78,305.0913,192.1017,97.7330,82.8296,144.8826,89.6093,100.2806,81.9208,85.3722,262.0506
79,273.0091,192.5185,106.8356,83.1879,106.5077,88.4858,100.2435,81.6531,83.3992,220.3923
80,254.2423,135.6506,98.7616,88.3009,89.0841,82.9575,94.3705,84.2142,90.0136,177.1152
81,263.9476,191.1081,95.0524,86.8279,119.6522,91.9838,96.1080,81.5742,105.4380,229.8207
82,295.2246,195.4549,102.7757,77.3427,120.2031,81.6408,105.4630,75.7080,79.8267,276.6460
83,163.5123,144.4574,92.1852,144.0892,106.4619,93.0595,89.8674,93.6582,122.9044,169.3993
84,290.9862,205.7540,109.9546,91.8728,121.0516,91.1415,111.9191,84.8467,93.5486,238.0968
85,315.0538,203.0984,94.2803,81.0529,127.4014,94.7451,107.2740,78.3549,81.1381,278.3613
86,276.0006,168.7890,95.8848,86.3720,118.1521,90.1969,97.1705,84.2032,89.4142,258.3293
87,312.6598,205.0764,103.2928,82.9403,149.1057,107.4344,109.3541,77.1684,85.3516,288.4326
88,313.6061,188.3208,103.6257,79.1358,102.7273,84.1554,101.5384,76.5026,80.3934,212.7323
89,213.7643,154.0130,94.9126,79.7368,106.7536,88.2899,97.4700,76.1818,80.5995,191.5335
90,225.3508,208.0399,94.7827,80.8959,111.3396,82.0384,98.5618,78.4912,84.6404,226.1644
91,217.6451,121.4875,91.4834,131.7314,122.1677,97.2498,95.3102,96.9955,146.5272,140.2595
92,227.6865,165.4691,90.6594,86.1943,112.3532,91.3860,99.3669,73.3592,95.5021,235.3816
93,245.5888,186.2285,94.8122,77.5819,94.1376,92.5551,100.3502,77.3886,80.9157,202.0998
94,248.8824,163.7262,90.6120,74.7714,109.6652,78.2416,98.8221,72.0005,70.4011,265.2284
95,215.8651,204.4488,95.9642,82.1959,120.7304,85.4043,103.4538,80.6611,92.9526,306.1001
96,320.0350,170.5237,103.0882,108.8301,145.3559,91.7983,100.7234,83.6533,84.1972,236.0161
97,265.5110,204.9242,91.9931,77.8810,104.6752,85.1971,96.0372,76.3421,81.1938,259.9599
98,253.5719,175.1577,96.6407,85.1567,118.2717,93.8201,105.3122,80.7341,88.5846,225.8900
99,226.2904,184.4658,102.2448,81.7316,101.5661,84.5186,98.3574,79.1536,85.0141,215.9078
100,226.4708,140.8872,101.9888,99.2763,104.9481,94.1461,95.6477,72.7490,91.4911,147.7955
101,235.9631,155.1397,95.7903,106.4230,95.6695,103.8967,98.0365,87.6072,109.6676,151.5878
102,300.0392,176.7959,103.5017,85.2077,117.6335,91.4350,99.0404,81.0948,92.9536,185.2103
103,300.9224,212.0847,96.3971,83.1349,120.9166,83.1612,99.1126,78.8375,78.1481,347.7924
104,206.3064,158.2699,102.1826,93.7002,111.6019,87.9809,98.0793,82.2733,96.5914,258.1688
105,185.8905,173.6005,92.6072,84.1885,94.7689,92.8646,95.9492,85.0557,109.6333,165.3113
106,298.1120,198.9139,99.7192,82.4785,108.6423,91.8141,94.9610,77.4735,79.3034,248.1591
107,204.9584,160.6582,92.2382,113.5020,100.0840,89.0027,93.5397,85.7298,93.2023,202.9659
108,313.3265,244.9230,105.6781,76.6201,128.5966,83.1592,97.0029,74.5088,80.9316,223.3036
109,261.9781,205.7869,96.2822,80.7405,115.0466,84.9555,101.9711,76.2248,77.7981,224.2497
110,165.3390,181.1073,89.5967,82.0226,101.2657,83.0998,95.2029,78.9221,81.3934,235.0548
111,245.1735,167.0913,96.0475,80.6378,113.8386,82.2035,101.0141,78.2738,76.6605,225.7672
112,234.4109,169.0500,100.5083,84.2017,98.9998,88.6481,101.5377,84.0173,87.0630,218.7740
113,269.2816,213.3895,98.3510,90.3960,123.0924,84.8583,105.7920,85.8980,102.1198,250.9374
114,289.5890,211.5169,105.8788,75.1303,113.9311,90.4886,101.6863,77.2858,88.4162,253.1649
115,278.0779,216.9535,95.1716,80.6764,132.7365,86.3296,104.3948,77.2376,90.1038,294.1710
116,269.4370,174.9186,92.6051,78.5507,109.2577,80.7555,96.2723,77.2723,77.8895,242.6581
117,222.2027,180.7910,102.2550,87.3752,111.9716,91.7871,100.7367,85.3717,101.9165,208.5477
118,242.6718,242.5374,102.0543,82.4446,106.7858,87.0075,99.8104,77.8617,84.9290,260.8581
119,286.3105,199.8441,96.2342,86.1511,106.6929,84.8639,100.5121,80.1052,82.4810,268.0942
120,309.9895,216.9236,105.5269,80.0786,114.2111,96.6298,108.0633,77.0086,78.8158,261.0183
121,287.1321,187.0491,103.6136,79.5169,114.1328,91.6187,96.7381,79.0650,84.4679,218.3327
122,293.2913,162.0777,100.3412,95.3807,141.7076,91.6371,95.8727,84.1398,91.5189,291.7680
123,278.4287,170.6147,97.5947,81.3151,128.4307,91.9950,99.7785,77.7917,80.6411,236.3082
124,275.6628,246.9258,109.5449,81.7646,98.3930,92.1529,99.3526,79.8119,80.5680,305.5482
125,217.7193,148.7118,89.7133,86.5756,97.4138,84.5940,91.0429,82.1299,86.6812,195.0899
126,292.0918,154.1294,99.2807,79.5974,98.3924,83.5825,93.7258,79.4935,76.6811,169.4232
127,288.4752,241.5460,102.3522,82.8702,114.5873,85.4509,101.3527,77.2701,82.8819,297.5122
128,283.0916,189.9175,99.7596,79.8751,142.5756,86.7731,109.1775,79.0150,85.5519,232.7987
129,248.6862,204.3860,97.0800,78.9424,160.3996,104.4559,96.3727,74.9692,79.8642,238.3313
130,216.7299,165.7945,92.6400,85.8438,125.6076,87.8120,106.6218,81.7284,89.7052,249.3276
131,243.5773,150.3665,93.1238,93.0618,111.8934,87.9212,96.9384,85.3090,98.2556,210.0332
132,225.3086,160.4031,96.2851,87.8581,93.1394,91.6941,95.8922,85.8960,97.2379,171.2368
133,228.4649,166.9539,93.2276,113.7427,103.3328,93.2946,97.8763,84.2460,106.5940,158.6089
134,252.1220,212.1654,96.6292,78.1985,116.9774,79.8260,101.6788,75.6842,77.4542,213.5834
135,190.6267,149.7598,89.6675,82.0860,106.6116,85.7866,92.1339,81.9573,84.7722,150.8396
136,275.4673,171.2970,93.6001,82.2998,126.9162,88.3197,93.7537,77.2535,85.3270,241.4798
137,280.1665,152.3673,95.6621,82.2528,112.7221,85.1283,97.1258,81.6014,81.2999,178.9036
138,275.6150,187.8437,102.5972,80.9827,109.4876,84.8245,109.5651,78.7673,81.7832,271.4673
139,189.8876,139.0850,90.8908,80.3384,99.7440,84.2186,94.3055,81.1585,100.6782,164.6119
140,278.6019,177.0971,93.4786,80.8230,133.1176,94.0426,96.3500,77.3353,78.7497,254.9286
141,293.5393,184.4051,100.1416,78.9513,126.2715,86.5675,100.3459,74.1396,76.3946,296.1573
142,231.7048,187.6825,93.1217,84.8550,141.2706,82.3776,97.7416,84.1615,83.0585,321.5133
143,331.8288,213.7896,97.8081,76.7291,136.7628,84.9076,107.1109,72.0219,73.3543,275.5668
144,310.0965,240.9788,104.1656,75.7591,115.1339,91.8733,99.9558,74.8049,80.6194,194.3070
145,248.3564,151.6818,103.2092,96.8641,100.4118,98.5762,98.9720,87.2559,92.4746,207.2089
146,237.9873,180.4408,96.4630,91.1600,112.6178,97.3366,100.6500,83.3836,94.5493,231.1195
147,233.6700,132.8840,94.1647,86.8693,91.0408,87.8314,91.7904,80.1882,85.8346,135.8069
148,236.9620,188.9708,92.6209,90.2430,117.4124,91.9899,98.4053,83.0735,87.1449,223.5573
149,254.8524,180.6105,97.5965,74.5363,120.3466,87.5971,101.4634,75.8512,79.0186,220.8602
150,245.0194,182.7308,98.0397,90.9427,133.9120,86.9640,101.4200,85.5871,93.9361,264.9366
151,228.6754,145.1209,94.5199,79.4581,106.3245,87.8789,95.1427,78.1809,82.7929,177.3525
152,199.0317,146.4216,95.5731,109.5761,100.8267,94.9991,97.5195,73.6537,97.8632,185.5432
153,243.5460,195.6347,94.1440,75.0637,112.7754,85.0659,92.3885,72.4403,75.0889,207.9382
154,271.2215,177.8466,97.1994,85.3008,133.6884,91.4177,102.3033,81.2706,85.2141,219.3044
155,217.6438,195.9021,96.4780,78.4687,112.5690,87.0074,101.6114,75.6449,73.7719,252.3015
156,310.9138,222.5506,103.2169,83.8431,110.8607,91.3312,100.4213,79.1524,88.0452,244.8045
157,223.1249,159.6375,99.9707,91.5670,96.1205,85.3335,95.7915,78.5926,95.4487,213.3099
158,205.8619,169.9446,101.2681,81.5384,113.7995,96.8482,101.6457,82.7371,85.6883,209.2244
159,249.5051,158.3485,103.4017,98.2402,103.4441,85.0790,100.4233,84.8787,97.5675,222.0681
160,232.6376,139.1449,103.6666,90.9605,118.0127,105.0594,102.7954,87.5293,98.1847,197.8806
161,193.5290,151.3204,93.5804,105.8610,99.7757,88.2240,101.2420,89.0917,94.4527,115.3320
162,236.0496,197.7520,100.2117,79.4197,134.3984,88.5361,106.0393,76.7198,104.9162,231.6028
163,323.9550,159.2698,94.1731,88.0488,105.1739,104.7385,98.2360,85.9437,94.8865,175.8244
164,238.2672,175.5027,105.2925,80.7101,114.7698,83.1302,97.2289,78.8000,76.5866,271.3081
165,217.5978,185.4453,101.4304,81.3151,109.9061,92.5598,106.2232,76.6469,82.7890,250.9662
166,231.6976,159.6845,100.4934,79.6377,95.9682,84.0505,99.8852,76.1629,86.6431,170.6317
167,301.3046,163.3145,95.2671,80.0947,100.6944,94.1855,93.6443,77.6908,82.1735,273.8323
168,270.8980,176.4910,95.9080,87.5287,110.3593,93.8539,98.7733,82.6829,87.6827,262.4659
169,262.3289,216.4034,105.5595,84.0821,119.5353,90.0800,101.8772,81.4728,89.3619,287.1969
170,312.7414,224.3824,103.3919,89.9816,149.4766,88.0441,104.0718,77.0283,89.5335,270.6086
171,295.9488,184.7789,99.5371,79.4273,176.1191,93.3627,108.2863,75.2192,75.6849,311.3041
172,349.6386,211.1100,98.7825,74.6341,110.3854,80.0456,99.4599,72.1528,76.0876,255.5011
173,206.5002,185.6224,100.7637,83.2201,124.0882,91.3105,101.0033,79.9113,78.2456,252.9754
174,196.2259,200.3446,94.9402,120.0460,124.5508,86.2165,99.1217,81.6308,87.4339,239.8820
175,185.8794,119.1812,94.2984,134.5402,108.1493,127.7599,93.7628,75.0845,157.5908,125.3731
176,214.1037,175.8002,96.5294,97.9703,120.2288,86.3125,94.2319,81.4452,84.8787,203.1359
177,229.6938,181.0650,92.6254,140.8446,106.8350,87.6019,94.1659,85.2397,94.1595,170.2655
178,281.0086,189.3954,97.5712,80.1411,108.3303,99.8443,103.4831,80.0457,84.6174,243.0104
179,276.3520,181.5319,97.5252,79.8846,133.7899,88.2522,105.7794,79.6111,79.5673,246.2098
180,273.7434,171.1940,104.8413,78.7652,118.7940,95.3463,102.5909,82.4650,103.4346,211.2175
181,221.5826,161.0180,96.4555,84.4396,115.9904,86.6967,96.9824,75.4381,88.8431,227.8255
182,327.2658,143.5510,95.4453,79.3651,115.7371,90.1127,99.5544,76.1773,78.8246,227.1616
183,344.6998,219.4501,116.3127,81.8177,156.3884,100.1698,106.7116,79.9488,87.9046,281.6637
184,257.2850,167.9332,93.9540,92.6398,132.0175,87.0249,94.9374,82.0315,89.0979,224.0931
185,258.1839,176.6796,95.9523,80.3758,109.7412,95.6461,101.0166,78.5177,80.5591,236.8961
186,258.2110,206.9649,99.3692,78.9602,146.5206,92.3067,109.2014,74.5854,89.5871,253.5695
187,310.3435,242.2524,97.8347,81.6575,138.1623,85.5893,103.9979,75.7700,78.2322,291.8008
188,338.8119,185.4728,103.6062,83.2777,117.9546,91.7662,100.8313,81.3392,87.8596,264.2737
189,250.3276,141.3389,97.1077,78.2084,106.0524,91.2696,94.7674,76.8585,82.7267,200.5971
190,318.7108,192.4236,95.6333,80.8887,99.7578,104.5901,105.1167,80.1750,86.0437,239.7183
191,287.8174,171.6124,97.1519,77.7075,106.1852,96.0706,98.1798,73.3573,75.6339,250.0797
192,356.2218,223.0711,99.3580,76.9761,124.5116,93.9253,100.9759,73.7001,77.7783,262.4299
193,224.5815,127.2286,91.3249,101.8629,122.5987,91.9348,92.3291,89.5491,89.4947,150.8749
194,303.9239,221.0885,99.5142,83.5442,130.9557,93.3199,107.2282,76.7254,85.7770,284.0178
195,235.5016,195.0665,94.1833,81.7157,103.4731,83.7526,111.8155,71.0290,84.8309,271.3485
196,307.5699,222.1339,104.7685,86.0191,147.6519,90.3361,103.7869,80.7005,81.0256,217.0020
197,164.2389,111.0781,98.6142,160.7963,92.8223,120.1589,97.5430,96.9938,142.8918,119.4091
198,312.7587,186.8876,98.9129,91.4622,122.9915,90.4500,116.0185,79.4585,84.3192,276.1487
199,227.9950,135.0925,94.7736,89.1549,95.1845,89.8358,97.1179,85.2156,89.6864,146.9080
200,235.9450,174.2094,99.7915,82.8713,113.8491,87.4352,100.7866,80.3123,82.7623,220.8393
201,282.4803,190.2140,94.8290,84.8623,108.5972,86.7009,96.0314,77.0014,85.7456,226.9346
202,345.3479,206.3286,96.7216,77.6870,124.3663,80.8396,106.2080,73.3638,72.9962,378.3788
203,286.4950,155.9817,102.9339,87.6836,124.4957,93.2404,100.8210,84.5595,91.4690,209.6794
204,299.1350,214.9890,101.7161,76.3338,97.8496,87.9969,100.4997,72.9132,84.9925,277.0026
205,155.7803,107.4047,98.6365,87.9200,92.3856,86.8969,99.8109,80.2419,90.2813,115.5992
206,229.4078,171.3811,91.7354,93.9373,104.8155,101.3604,95.7348,88.5626,106.1043,203.6448
207,281.3173,203.5236,97.6455,85.0630,127.8522,87.4046,109.8275,83.1057,84.3846,216.2673
208,342.4715,240.8647,109.7013,74.6082,147.6130,94.6124,99.0116,72.8524,76.5992,305.1247
209,287.4642,212.7638,104.5205,77.0497,91.6328,81.8633,95.5619,76.2108,81.8924,223.3043
210,246.4218,182.4620,100.4365,81.9236,117.4823,91.1173,100.5346,75.1334,83.6681,262.8371
211,174.0608,123.5787,89.0726,87.4930,92.6774,83.5613,92.3942,87.0360,102.0671,206.3740
212,219.9373,164.9452,95.8490,86.8371,90.5910,84.8152,94.1186,83.5564,94.2266,165.6413
213,319.9213,171.6296,103.8536,86.1876,109.5218,86.7609,98.5150,80.0532,89.2241,240.8169
214,243.2334,161.4664,96.6733,80.6923,127.3886,85.6312,95.5911,79.6613,85.3567,192.4923
215,322.0483,244.0084,104.2470,80.5564,108.0463,85.6354,98.9849,76.2924,83.9466,256.7127
216,266.0207,179.2739,97.2007,93.4696,102.4493,88.5840,98.7739,87.6713,101.6885,174.6811
217,246.2003,219.4327,92.1423,72.8876,125.3779,76.5924,94.4351,69.9096,68.9011,259.5483
218,288.3189,174.2162,100.2292,91.7323,104.9591,93.7366,105.0302,87.4110,96.3343,254.6320
219,244.1276,166.1713,94.9614,87.1940,99.5397,85.3685,96.0972,82.9625,115.5530,153.2930
220,172.7691,135.0102,91.4984,163.3542,95.6406,120.5672,97.0013,93.5314,142.2959,153.8998
221,258.0322,149.1481,90.5387,75.3067,111.6621,86.6200,92.4580,77.2643,77.9961,156.3306
222,299.1883,182.7140,109.6855,79.3585,160.7382,85.9929,106.7492,72.6753,94.0490,293.5600
223,227.9919,142.5302,90.6047,83.7335,106.8288,91.8412,94.3675,84.4141,111.8662,164.1217
224,266.8593,158.6890,95.1077,90.4449,100.7472,88.7240,96.6263,75.2863,105.8420,218.9272
225,285.5696,189.1350,100.4619,86.3642,111.7638,100.8717,97.6240,79.8388,86.7764,253.9783
226,255.3641,165.6091,107.0691,103.7355,119.3190,99.9915,95.5293,82.2995,89.8184,224.0561
227,261.6643,158.1573,96.7294,90.5845,102.0372,94.1078,101.5936,87.8969,100.3918,206.8300
228,226.4149,146.9857,98.1719,87.8776,115.3911,90.6808,97.9635,69.6246,87.7170,208.2544
229,262.2157,137.5617,99.1563,82.4001,120.5676,93.0092,104.2739,79.0366,90.1875,270.9184
230,265.1234,153.7363,92.6719,79.1137,117.9007,82.0862,92.4689,76.8167,78.8786,209.1330
231,223.8632,220.9640,105.8350,82.2673,108.9515,84.5274,100.5409,79.4001,81.2233,284.3142
232,276.8914,181.4724,102.5379,101.7169,114.0802,97.8111,100.0022,87.2870,105.7678,229.1968
233,262.5694,199.5320,95.5658,89.9919,115.1220,86.2345,94.0365,82.8070,88.0688,201.1844
234,272.2036,222.1576,101.8669,82.6165,107.6026,87.4061,106.4681,80.6923,82.5049,249.2830
235,335.8143,211.2643,98.6147,83.3835,165.2486,94.4955,95.9148,77.2306,85.7847,275.1657
236,253.7198,234.6657,104.3079,80.2922,132.8812,88.6814,101.1996,81.4223,85.8164,239.7504
237,284.1627,175.0846,93.5255,89.7107,102.4732,86.4349,101.4852,82.6093,85.8518,231.8136
238,342.3778,183.2626,102.3010,80.6093,167.6906,90.9149,101.4764,75.1651,80.6259,295.6401
239,259.0531,176.9435,110.5902,90.9792,121.2764,93.7718,113.2164,85.1693,87.0817,252.6050
240,229.1258,143.4686,93.7669,117.7329,120.3833,93.4254,94.4582,81.6478,88.4834,206.9534
241,250.7578,216.7592,96.6404,84.7167,115.5283,90.8293,100.5956,80.2909,98.7114,202.8966
242,348.0814,194.1278,101.1829,85.0601,134.1961,95.8942,108.0051,79.3818,84.6796,319.9092
243,328.8408,169.1127,97.0129,83.2404,94.1750,85.2888,97.1354,78.0198,83.2702,192.9421
244,172.7049,130.7704,111.2479,104.3736,100.9871,92.3919,93.0680,91.4180,125.6062,191.3257
245,211.0691,167.7683,92.7440,95.9726,126.1756,89.1175,96.0801,85.0825,101.5657,193.6494
246,288.5931,208.5538,103.2627,80.3408,152.5109,89.9469,115.3163,77.0918,82.3992,273.2791
247,264.4036,198.5738,93.9866,75.6190,110.5873,85.8951,105.5960,76.0863,81.1694,223.2651
248,312.8799,211.3274,107.0387,77.6518,163.7212,96.9823,102.5206,76.8000,83.0468,296.6822
249,287.6908,194.7443,102.6592,87.6254,124.3315,91.1078,105.7388,84.8993,114.1509,176.6711
250,248.9240,190.3206,99.1917,89.1166,106.5020,86.5617,98.8638,81.1576,88.9981,220.2850
251,234.6247,149.5793,94.9458,79.2740,101.6952,84.4384,102.1012,79.2708,85.8933,174.0645
252,252.0607,220.1657,98.9047,82.2525,161.5942,92.5475,97.6964,77.8663,80.6658,246.9431
253,236.4202,205.3198,95.7716,82.0587,120.8560,92.4465,97.9480,78.8544,81.2127,228.3997
254,262.8169,193.0635,101.2994,77.9016,112.7732,89.0692,105.9399,80.3995,91.5660,204.3292
255,269.8996,188.0351,123.7539,79.5684,122.7370,97.2103,98.1563,81.1319,84.0442,274.3293
256,283.0916,189.9175,99.7596,79.8751,142.5756,86.7731,109.1775,79.0150,85.5519,232.7987
257,249.0890,166.8844,92.0399,84.4639,106.4014,92.6791,95.9138,77.7363,82.3486,138.1479
258,226.6742,142.0940,96.2981,86.2751,107.9453,92.0538,96.9421,81.7382,90.1811,222.1976
259,336.8969,193.8942,99.7867,89.0548,143.8409,91.1576,103.3574,80.6795,87.5998,252.5712
260,253.6976,134.8773,98.2628,88.8917,116.2990,90.6859,97.6155,77.2403,96.1931,238.5390
261,339.3899,188.2814,102.5526,82.3780,116.2012,89.8056,98.0229,79.8833,87.6197,283.8850
262,214.3278,157.6233,92.2498,86.2982,93.7770,90.6454,99.1935,84.1774,93.8016,157.9031
263,204.2769,164.9172,93.8794,93.1800,120.8671,91.2617,97.0532,90.7783,101.2032,181.3444
264,241.2268,192.7901,95.2031,82.9532,112.2038,84.0580,98.2660,80.9448,87.4740,180.9357
265,307.1045,206.0870,114.9522,79.5080,148.9311,92.0627,101.5934,74.4662,79.4549,271.4703
