sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
42,198.7767,139.2725,96.2202,83.2143,100.7445,89.3087,95.5058,80.6503,80.7816,260.9111
43,182.5854,128.7626,97.1731,83.1985,108.9728,88.5085,98.3499,80.7962,86.5861,200.7852
44,183.4564,116.6450,91.4711,84.8894,93.7409,86.8854,95.5742,80.2760,78.2429,261.5155
45,262.1652,156.4015,103.9596,82.6677,98.8596,84.3445,100.8924,82.5241,83.8894,171.2190
46,183.4586,102.3795,97.6724,92.7602,104.4343,96.1693,98.7926,93.4973,92.6317,141.5678
47,130.9343,109.4695,88.1121,80.0970,93.2439,81.8505,90.9440,81.1857,88.1069,114.9912
48,166.0180,141.2527,94.8487,89.3736,96.6906,80.1905,92.0021,81.2920,79.9002,231.2424
49,225.8439,102.5340,99.6316,77.0653,93.7846,91.2882,96.2518,78.1759,83.1550,162.8503
50,228.1237,132.1734,99.1189,85.4502,131.8425,90.7116,100.3708,83.6273,88.2480,222.4244
51,183.4694,107.4569,93.6517,82.2351,101.2771,89.2757,96.2883,78.4899,76.0893,177.4554
52,262.1242,126.8067,101.8374,77.1089,113.5940,92.8295,100.5383,78.1294,78.5694,234.4283
53,272.3254,140.4059,96.1690,77.3520,98.0645,88.1380,97.8229,75.9400,77.2419,140.5933
54,165.9978,101.9259,95.6995,86.0372,107.7206,92.8073,97.0737,83.9531,99.4614,143.2018
55,212.0621,150.6388,97.8215,83.9190,107.9244,89.8972,96.7250,81.4231,86.9180,261.5880
56,118.2061,103.7198,88.9969,123.3202,97.8742,110.5609,94.5342,95.3794,114.0306,183.4808
57,224.8261,167.4797,94.8847,85.4276,111.3963,91.3828,99.6722,80.1110,88.2788,179.6745
58,233.0918,160.8968,95.2375,79.1525,108.5529,84.0539,96.3824,78.8090,79.6278,243.5402
59,186.1251,128.6034,91.5296,81.5222,93.0184,82.8447,94.1155,83.5230,82.1799,183.5318
60,152.6479,107.0889,89.4666,85.2094,93.0114,90.0358,93.9198,82.0874,89.4592,130.2575
61,197.6147,178.8377,97.6939,81.1057,97.3278,86.0042,95.8511,79.8016,80.1720,225.9658
62,182.3028,103.4705,92.8950,87.4294,95.0877,90.9386,95.8980,83.7150,114.0807,161.4668
63,223.6885,195.5858,91.0104,78.8968,99.7703,83.2132,97.4312,67.7534,82.6356,196.9729
64,185.0076,131.5867,94.4802,104.0007,92.2177,101.1401,96.7727,88.8814,90.7515,115.9823
65,122.0620,100.1993,90.4700,92.2343,93.9429,91.2767,93.0666,75.6127,92.4262,165.6113
66,218.0487,138.5018,95.9986,81.1215,96.8186,91.2603,96.6616,82.5902,84.4290,123.3884
67,153.3937,128.0644,92.6769,82.6527,96.6448,82.1665,95.5823,80.2939,83.9602,153.5319
68,217.4720,121.4884,94.2883,84.1423,114.0504,88.6042,96.6972,79.4855,82.2437,181.8877
69,191.4406,137.9391,92.5462,84.9556,103.0228,89.8617,97.4206,84.0147,84.7596,163.6947
70,174.8635,99.5942,97.1046,89.7748,94.0660,86.6655,96.0662,85.3509,94.0152,119.0449
71,348.5269,146.1041,97.0248,87.0792,107.9850,88.5158,100.4242,80.8816,83.3806,234.7991
72,269.1464,131.4238,92.6127,80.0966,117.0764,87.7619,96.4075,74.7681,74.0369,262.5030
73,246.0653,150.8770,94.7030,78.3068,106.0664,87.9033,92.5407,76.9402,81.2656,183.5193
74,191.4602,119.2514,93.9432,84.5857,105.3481,90.2174,97.0829,84.2037,90.5742,158.1284
75,215.0674,147.3772,92.7861,78.2649,118.9839,90.5321,96.3083,75.1368,86.3227,246.3946
76,232.5291,98.6297,90.7723,77.6312,103.0220,85.2295,96.2419,70.1813,76.1732,132.6558
77,240.4954,113.4273,93.2233,84.2368,113.3904,85.3976,93.2546,81.2954,88.9133,150.7964
78,262.2463,120.7293,97.6107,82.4789,107.0806,86.2227,98.3007,82.8157,85.5352,200.8745
79,226.4816,145.1897,96.1319,83.1992,97.3384,88.0833,98.8573,80.1345,81.9008,176.0418
80,189.3229,100.2049,93.8962,86.0438,89.6340,82.0985,94.0243,83.8771,86.0654,122.9302
81,229.6014,145.9255,94.4490,86.3888,105.7781,90.5089,97.0179,81.2196,95.0519,190.7872
82,273.4938,143.9231,97.5221,76.2942,102.4312,81.2650,96.2050,75.4215,79.1393,223.5730
83,101.7243,97.8138,92.0591,119.7636,99.6219,92.1392,88.4400,96.8303,103.5888,165.9335
84,210.9130,139.8622,99.2478,87.9592,101.1016,86.7167,101.6546,84.8038,90.9555,203.6157
85,294.7206,159.1602,93.3029,81.5192,96.9299,91.7183,100.1888,78.8387,82.4353,246.3744
86,215.2476,107.8098,94.9714,84.4787,96.1266,89.0153,96.3261,84.1827,86.5496,190.3484
87,267.2637,163.6058,96.3923,80.4749,125.3946,101.7844,99.1059,77.6253,83.6526,236.3210
88,306.7274,132.7915,96.5188,79.0093,95.2112,84.0881,95.9624,76.2362,79.1025,157.8404
89,156.6918,118.5390,93.0284,80.2918,99.9158,87.0792,92.1158,76.7660,80.8711,137.3898
90,145.8163,143.2079,92.9519,80.2316,97.5475,81.3449,94.1401,79.0212,85.3062,152.7125
91,188.8405,99.7205,92.0936,112.2839,105.0442,95.7607,91.8264,100.8694,123.5947,106.2930
92,167.3789,111.5533,88.3855,82.2335,92.9241,87.5180,94.2819,75.2692,88.4906,186.4921
93,194.4172,121.3467,93.8565,77.4639,92.6138,89.7910,97.2018,78.0808,81.3908,175.7953
94,179.2532,120.9855,88.3102,73.7472,96.1121,77.0450,94.1634,70.9973,69.0163,231.2198
95,152.5754,136.8269,95.4593,82.1029,112.2512,84.5055,98.7289,80.2091,87.7653,282.2061
96,294.1598,122.7423,99.6536,103.6397,131.3373,91.2206,98.2548,84.5887,83.9773,193.6045
97,242.8554,143.6357,90.4785,77.8040,94.5573,85.3267,94.7911,76.5344,80.4799,219.3937
98,203.9346,132.9112,94.7234,85.8475,100.3342,94.5330,98.6077,80.6583,86.2937,207.0219
99,176.5735,131.9108,97.5235,80.6073,93.1198,84.2575,93.7668,78.3851,82.4793,184.9807
100,193.1022,108.7575,96.0688,87.7970,95.3638,89.0387,94.5100,74.2404,86.1941,111.9617
101,208.7928,103.1637,95.1152,93.5379,93.0870,94.8216,93.7840,89.5189,98.2502,106.0897
102,232.8449,120.4374,98.5153,85.4096,106.6583,92.7595,96.6119,80.5486,89.9822,148.5625
103,264.6824,151.5435,94.0981,82.4123,104.0135,83.0000,97.3188,79.1716,78.0637,325.3592
104,142.4146,108.7779,97.3584,84.5124,100.3385,88.1079,95.5884,83.1529,89.4386,190.3556
105,122.9723,121.8687,92.3080,82.5087,90.6346,90.6318,95.6163,83.8539,97.6097,116.5094
106,268.6332,136.2022,95.6717,82.0428,109.4688,91.0986,93.6162,77.4598,79.4285,203.4921
107,164.9569,117.1929,91.0995,91.9630,90.8854,88.1685,92.3104,86.8258,87.6516,169.3369
108,275.0590,181.2748,95.2875,76.1021,101.8206,82.3954,95.4223,73.6809,79.9603,153.9576
109,200.8345,131.9295,92.8166,80.1593,104.2981,83.3378,95.4524,76.3943,78.1407,173.0515
110,129.6576,118.7214,89.9484,83.1696,93.7507,83.1841,93.9189,79.2418,82.4632,202.0936
111,160.8923,126.9627,94.9513,80.8289,102.7629,82.5939,96.5838,78.5019,76.9145,185.2637
112,173.1972,119.6288,96.4470,83.7324,91.9765,88.6751,96.5571,84.1673,87.6904,170.4298
113,228.6014,187.0953,97.8584,86.6751,108.0346,83.7140,97.5962,87.4670,91.9223,208.3778
114,257.6830,121.1669,104.4725,74.9133,104.0853,89.5089,98.7766,76.6442,83.5257,168.0374
115,187.6875,135.0832,93.1982,79.8803,111.9940,85.8269,96.3426,77.1893,81.5817,268.8293
116,243.6567,120.6263,91.6785,78.4156,100.3602,80.0608,96.6130,76.1891,76.6103,193.8513
117,179.6612,140.1497,93.9715,87.3039,102.0624,91.3269,97.4680,84.3339,100.2184,156.8412
118,184.3461,169.9605,97.1717,81.2012,96.4082,86.2928,98.0576,77.8344,84.3081,204.0914
119,231.5092,134.8221,95.7740,84.3510,98.7742,84.5972,97.1687,79.9098,81.7017,189.9948
120,250.1908,177.5359,100.7635,80.7937,97.4872,90.3078,99.2961,76.3209,79.4460,189.6001
121,234.2693,121.7123,97.5777,78.1027,96.1933,89.8702,95.0561,77.8175,83.2552,142.5413
122,232.4371,105.7794,99.9954,89.2140,111.8705,90.4206,95.6600,83.2036,90.0035,265.2051
123,243.8933,119.6410,97.4730,80.0280,112.9596,88.8618,98.3707,78.0861,80.5725,168.1480
124,241.9161,183.5395,99.9347,81.5941,97.0403,89.1262,95.3248,80.4595,80.2524,285.7676
125,151.6062,106.5555,89.6234,85.2639,93.8072,84.3165,89.7354,81.9695,82.4572,145.3400
126,240.4750,112.4215,92.5322,78.8142,89.0612,83.2143,92.1334,79.2449,74.4504,129.1392
127,262.3256,170.8960,96.9454,82.4321,99.6766,84.7975,97.7836,77.4500,82.3225,277.5624
128,240.1785,126.7225,98.7492,80.1256,119.5137,88.5651,100.6210,79.0864,83.4959,167.2052
129,177.4696,126.1465,95.7403,77.9258,123.3764,92.8516,94.7862,74.7164,79.3973,154.7129
130,166.7775,120.7451,91.1334,86.1838,100.2596,83.6019,96.3988,80.9004,87.0040,198.4454
131,180.8342,100.8432,92.4363,89.4495,101.0161,86.3600,94.8694,87.3068,97.6916,177.4367
132,183.9052,107.6717,96.9789,89.2334,92.2246,92.2279,96.1247,88.5697,92.6659,120.9972
133,196.8951,116.1603,93.1085,96.6751,92.8240,93.2087,93.2850,85.1216,90.3638,122.8999
134,231.5613,152.8938,95.3773,79.3896,102.6722,79.2029,98.4041,74.2456,77.1703,173.8835
135,199.0974,109.0397,88.5683,81.6850,94.8350,85.0418,89.2402,82.4672,83.2383,115.8096
136,222.5798,117.7703,94.0485,82.0191,105.2287,87.0232,90.1129,76.7614,83.6012,200.4031
137,183.9318,103.9079,91.9931,81.2002,99.0325,85.8974,95.8327,81.0368,80.2340,138.8873
138,218.9919,121.0964,99.8940,80.1121,97.7368,84.5799,101.5081,77.3515,80.8364,210.0806
139,142.8641,104.8998,90.1871,79.0674,94.8456,83.5043,94.2517,80.7865,99.0494,122.2799
140,229.2588,118.6581,91.5220,80.0775,110.1509,90.2180,94.6615,77.1125,78.1704,201.9425
141,259.0249,123.5660,96.3696,78.4488,109.9689,86.8765,96.9542,74.0402,76.2867,298.5375
142,155.4452,146.4277,90.6300,84.8847,112.3301,81.3359,97.6208,84.9502,82.9807,284.0288
143,285.9697,150.8839,97.1090,75.9973,100.4995,84.2164,97.5045,71.7542,73.1520,234.7553
144,262.8724,171.3709,101.2650,74.5678,107.3635,91.8641,98.8983,73.6263,79.9857,125.3968
145,206.1631,117.1955,94.8813,85.5957,95.6604,94.1246,94.2650,87.1757,92.6135,156.2818
146,197.5245,120.7662,95.3616,85.9561,99.7351,90.7468,95.1458,83.4521,88.2824,187.9737
147,194.2391,103.1810,92.5987,82.2814,88.5361,85.0052,90.7259,79.7578,86.5713,99.7299
148,185.2095,111.9453,92.1955,83.2320,103.6664,89.6550,95.0176,81.9961,85.4740,172.5793
149,217.7436,135.9283,99.6355,73.7251,95.7718,87.7263,98.2941,74.4101,77.6407,190.9424
150,186.9612,145.5753,93.9888,87.1038,126.1407,86.1049,95.6843,85.5772,91.1084,237.8183
151,163.0223,108.3473,94.0021,79.2573,97.8672,84.4860,95.8060,78.4017,82.3826,151.8014
152,154.1576,117.6275,92.7505,87.6569,93.3209,91.0317,94.8014,74.5632,87.0860,142.7892
153,163.6785,117.9395,93.1516,74.8426,95.1765,85.1435,92.3315,72.2267,75.3403,162.9474
154,224.9326,124.6516,95.1194,84.5815,123.1785,89.7177,99.1738,81.7269,85.4228,187.3995
155,159.4189,128.5447,93.1865,77.8784,97.8974,85.6966,95.0066,75.2515,72.7973,204.5818
156,274.5745,161.2272,94.5506,84.3624,106.8387,90.4986,96.7277,79.5787,85.3824,219.5600
157,166.0667,128.6293,94.9949,90.5386,92.6743,85.0653,94.8277,82.4286,88.9977,171.6746
158,137.7902,124.2343,96.1663,81.3825,96.3905,96.4362,97.8794,82.9275,86.5255,155.0844
159,205.4340,117.2705,95.6549,90.0074,93.8795,83.4366,94.5133,86.2480,95.1120,185.9668
160,186.1316,106.5202,97.6359,88.9827,98.8549,100.6401,96.6974,87.9219,96.6088,164.7110
161,131.6669,114.1007,93.2188,95.8979,94.3564,89.3861,96.8494,89.8627,91.5319,108.9767
162,201.9108,129.3365,97.2405,79.7848,114.4848,87.2607,96.6908,77.8824,87.0352,178.8047
163,291.7003,108.7512,92.5289,88.2095,97.0608,91.3969,97.8261,86.4212,88.0911,135.5316
164,200.5872,123.1711,97.1120,78.8971,98.2704,82.2532,92.8238,78.4476,76.1647,250.1347
165,157.9725,126.3820,94.9111,80.7764,98.7551,90.8732,98.1235,76.1928,82.6591,186.4258
166,215.3680,101.2181,94.7858,79.2647,94.3373,83.5693,92.8711,75.3920,82.3492,133.4739
167,253.7925,120.7600,94.5990,79.2589,95.7701,89.1405,94.8943,77.0693,80.5810,228.5103
168,204.3962,118.5916,95.4707,86.8385,96.6102,94.8127,97.9339,81.9869,87.3127,209.3205
169,221.3122,141.8153,98.9597,82.9296,106.4989,88.5471,99.5896,81.7629,85.3621,268.8012
170,262.8899,149.0559,95.4940,83.3441,111.1546,87.9644,99.8749,77.0906,82.7636,229.2913
171,260.0817,109.3146,98.1225,77.8749,123.6793,89.6254,100.2835,75.0911,75.9655,247.7512
172,296.8083,145.1213,95.5274,73.9366,98.5973,79.0509,96.3965,71.7049,75.9751,177.3533
173,131.9503,115.5157,99.3441,80.6934,98.9476,89.3783,96.8134,81.2888,78.4234,223.8298
174,149.8966,122.6921,94.6461,110.1422,100.2351,86.6252,96.8026,80.9165,82.8910,234.6640
175,152.0885,95.7124,93.5091,108.9470,94.7923,111.7428,94.0809,76.3238,141.6905,97.9678
176,159.5323,123.8991,92.9750,90.2015,100.3098,84.0169,93.0503,81.5363,84.5382,163.8788
177,162.5806,129.7511,92.7720,121.4709,97.6017,87.0654,94.4416,84.8309,86.4501,127.1298
178,238.8808,126.6846,96.4909,79.2196,97.2680,96.8663,97.7988,79.4767,83.3502,171.4647
179,247.2718,121.2092,96.9706,78.9391,108.6634,88.2990,96.9811,79.8804,78.6109,214.0452
180,250.5396,104.8623,99.6343,77.3942,100.6146,94.4207,98.1030,81.7013,90.0630,137.4916
181,172.2886,117.1308,95.4974,84.1662,99.1889,86.8653,98.8568,77.2921,87.1368,207.9173
182,284.1251,104.3713,94.0231,78.7048,108.4468,88.1880,98.9328,75.6186,78.0051,167.2745
183,300.5519,132.9456,105.0881,81.7086,122.7285,99.2153,100.6328,79.6388,86.1184,221.8743
184,199.8726,124.7998,94.2686,87.5091,109.9315,86.9003,93.9197,82.3427,88.3581,127.6896
185,172.4324,137.2202,94.3349,80.2406,99.3671,91.9818,96.0363,77.5815,80.8540,201.3495
186,227.9272,139.3998,94.0748,78.3401,105.6291,91.6623,98.7085,74.5076,83.5441,216.4476
187,264.3220,154.3784,95.4162,81.3750,106.3612,85.9823,99.5920,75.6236,77.6500,260.8205
188,271.3989,126.8490,98.9358,82.3154,98.4608,93.2359,99.1069,81.2696,87.9918,226.0210
189,197.7325,96.7932,94.5038,78.7887,94.1971,90.1415,92.7747,76.3372,82.8566,173.0500
190,279.8627,149.0818,94.3621,81.4889,92.7834,103.7871,100.1326,79.0906,85.8357,186.2344
191,231.3094,116.4242,96.4645,77.3173,97.2962,89.0716,95.0801,72.8179,75.2199,196.4591
192,301.2814,160.2625,99.5744,76.1927,102.5520,90.0911,96.9892,73.5587,76.6184,212.2014
193,152.2840,101.9384,89.4925,93.0165,104.6044,91.7888,91.8207,90.3807,86.8820,121.9568
194,288.2576,157.1103,99.9326,82.1899,110.7573,93.3078,100.3418,75.8318,81.7142,237.2604
195,191.3909,140.9515,94.7730,80.8811,94.5882,82.7408,99.9027,72.8258,80.6728,232.5519
196,292.1008,150.6208,98.5202,84.3461,120.5838,91.4525,100.0185,81.7710,80.8415,174.3490
197,148.7005,92.7804,94.9077,136.7671,91.2528,105.8084,95.1320,98.7015,120.2257,110.1752
198,282.3094,133.8583,96.5338,81.4180,109.8418,89.2560,103.0302,80.1051,78.8609,245.9217
199,145.4041,99.2301,93.3841,85.3845,91.5264,87.2255,95.7465,85.9023,87.9041,105.9820
200,168.4995,117.2620,96.5127,82.6519,105.3828,87.7989,95.6033,79.0070,83.5236,183.8102
201,221.7075,113.7266,93.4801,79.5487,98.8466,85.8085,93.9671,77.3467,81.2906,154.2548
202,322.8001,135.1675,94.8008,76.1547,105.0126,80.7007,99.1743,72.0073,72.1504,363.0588
203,303.0952,120.9012,100.3183,82.1084,101.6003,93.2687,96.4140,86.3687,88.3031,179.4166
204,212.8193,152.4853,99.4962,75.4989,93.9942,87.5078,94.4314,73.6025,84.8031,205.3883
205,111.0471,90.2465,97.3715,83.9813,92.9057,87.2576,97.0529,80.1445,90.0061,110.4670
206,170.9940,113.9262,91.6880,90.1236,92.1794,92.7732,91.6696,88.5853,101.6042,141.6434
207,215.8728,138.8596,96.6210,84.8012,105.4840,87.5158,98.5519,84.2237,83.9293,154.7681
208,326.4948,175.5197,98.9515,73.6280,118.2412,90.3319,100.0640,71.5958,75.9018,230.8376
209,225.2662,121.8555,98.0681,76.7575,90.1948,80.9285,94.3357,75.3763,80.3372,172.4516
210,178.5005,115.7924,98.2240,81.4586,108.5380,89.9584,99.8254,77.4625,83.6337,235.5111
211,126.4726,99.6575,88.8933,88.2536,92.7013,83.2219,90.7667,87.9899,93.6641,169.5280
212,153.6622,113.4880,88.3153,86.1372,90.7751,84.0485,91.0051,84.0699,87.5737,118.6349
213,298.3529,118.0816,102.4450,82.7111,100.7975,86.1489,95.6303,78.7630,85.1409,177.2278
214,183.7635,101.5138,93.5516,81.2371,112.6663,85.9869,93.9369,79.4929,83.0600,171.1315
215,279.7931,160.2686,95.7084,79.5218,98.8332,84.5977,97.4912,76.3271,83.2511,194.1191
216,220.9578,114.6229,96.1284,89.7213,95.7709,87.9850,94.9713,89.2096,97.5116,135.5762
217,187.6983,140.0278,92.3313,73.7464,98.8555,76.1516,92.8981,70.3182,68.9252,211.3732
218,242.4218,129.7073,97.2095,90.9259,97.9042,93.5385,99.2936,88.0043,94.0601,169.0464
219,184.6250,100.6507,94.0511,86.6745,93.2823,84.6085,95.2700,81.9083,106.7498,117.5168
220,151.0136,98.9273,91.4011,129.3012,90.1926,99.7102,93.5828,99.8913,134.4066,132.1749
221,244.0656,102.7472,88.9996,75.2831,103.8573,85.0191,90.7225,78.2339,78.9945,132.6378
222,304.5623,128.6419,98.8452,78.7137,119.1871,82.9667,101.6634,71.5145,85.6681,262.9267
223,180.6880,103.4935,90.4831,84.4138,95.3963,94.2161,94.0875,86.8327,98.7654,118.2365
224,219.6110,104.0945,93.3268,88.5184,93.7470,88.4753,94.5907,76.9913,91.0629,187.3350
225,184.3301,123.1840,96.4830,85.6381,99.4867,88.6232,96.1749,79.9679,88.1141,224.7516
226,230.0541,107.6956,97.7915,92.9816,98.2072,93.8108,95.5357,84.4227,86.5907,221.2726
227,181.4558,99.5239,94.6183,89.1966,95.8238,94.1345,100.1968,86.7006,91.7792,158.9445
228,152.1985,119.5867,94.5134,88.0272,102.5880,91.0112,97.3465,71.7685,87.9705,169.6753
229,222.8317,101.1690,96.1523,82.1038,107.5422,90.9181,100.4346,78.5408,91.2309,216.8783
230,179.9328,125.1157,91.5685,79.4473,100.5814,81.1140,92.7579,75.7349,78.6228,205.8790
231,154.6883,176.5712,98.5189,81.4008,100.6037,84.0539,94.6032,79.1972,82.0608,232.1066
232,264.1419,147.6620,97.1363,95.7959,99.8528,91.0604,96.7202,85.2457,96.0699,192.7236
233,222.2852,135.0546,93.1808,83.9727,98.3401,86.5943,93.9355,81.4427,86.2197,158.0389
234,244.2156,159.1274,97.4902,81.6082,98.2100,87.1599,100.0266,80.2757,82.3070,205.8044
235,302.6864,139.7650,97.7027,82.9546,116.6674,92.5193,94.5374,77.2372,82.3831,235.7951
236,179.8168,155.5385,96.0391,81.3409,119.6176,90.2397,97.3637,81.8996,85.4815,225.3816
237,235.6252,121.5271,92.3412,87.9370,94.7573,87.3069,94.8606,82.8825,81.5858,191.8664
238,312.5583,122.1440,98.2314,80.7509,113.9626,90.3997,97.4989,74.8000,81.5653,277.2335
239,188.2317,134.3293,95.7854,84.6482,111.5215,89.9520,99.1589,86.8853,87.4246,209.4523
240,175.9251,104.9119,92.5178,112.6899,98.4223,94.2722,93.9969,80.5956,84.1582,203.1380
241,220.8904,154.5478,95.9477,85.0334,103.9555,91.2961,97.7900,80.7189,91.0001,167.0087
242,341.3601,137.1220,95.5852,84.5291,118.8191,92.1806,100.6607,78.5663,82.8972,268.4627
243,296.7625,123.0202,96.2669,84.0580,93.9411,84.8811,95.0174,77.8222,83.2788,114.0118
244,124.7198,103.0858,95.4647,91.7918,95.0353,91.2159,91.3986,93.5631,100.9262,149.5371
245,176.2729,120.4835,93.7440,90.2570,106.2658,89.6686,96.7934,84.9102,94.7934,152.9831
246,281.8719,113.2575,99.9018,79.3265,133.2600,90.6199,99.7242,76.1418,81.8304,216.8896
247,218.1979,128.9849,93.5906,75.0656,97.7647,84.9805,99.0877,75.7373,81.8010,160.2601
248,295.3811,147.0110,99.5163,76.9866,123.4215,97.0276,99.2349,76.7570,82.8654,279.2423
249,225.9221,113.6354,96.7025,86.8744,117.7260,92.1433,99.4192,85.1685,97.2660,155.0619
250,213.2912,131.9307,94.6731,86.0555,98.6124,86.7465,94.1497,81.0457,89.8755,156.9089
251,172.3773,99.8218,93.8828,79.4729,96.2975,84.1639,96.1536,78.7741,85.9328,125.9806
252,192.8010,140.3226,94.6626,81.4736,119.8756,90.4241,95.5686,77.0841,79.3041,219.0105
253,203.8387,147.3293,93.6696,83.8825,102.7852,90.2817,95.6368,79.7010,81.7577,203.0954
254,228.0603,127.3286,98.3926,77.0319,97.9403,89.5066,100.3529,80.1466,84.1528,174.9637
255,249.6386,129.1332,108.0313,77.8555,108.1489,95.5603,98.6439,80.0277,83.1916,219.4948
256,240.1785,126.7225,98.7492,80.1256,119.5137,88.5651,100.6210,79.0864,83.4959,167.2052
257,177.7444,113.8358,92.2315,82.7722,96.1198,92.0129,92.6934,77.3660,82.2399,107.2771
258,201.2798,103.4547,94.2796,86.9059,96.0912,93.0281,95.1090,81.2280,90.9222,187.1571
259,298.1175,132.3741,96.5462,85.1725,125.9100,90.0713,97.6776,80.4080,82.0043,193.0450
260,216.2612,106.0771,98.6896,87.0710,99.0623,91.5942,96.5966,80.3127,89.8264,189.7908
261,327.8774,128.0336,98.1085,81.3866,99.5388,88.0900,97.1554,80.0772,88.0583,222.8098
262,145.3942,110.9977,89.9346,85.2034,92.8492,89.2131,96.6366,82.4518,86.1611,112.0901
263,146.0427,110.0246,94.7141,92.8564,107.6899,91.4379,94.5264,91.7843,95.1852,136.7117
264,164.6393,121.0819,95.0285,82.3042,105.4030,83.7990,96.8399,80.4815,87.0121,157.8244
265,265.7148,141.9967,97.8319,78.7015,123.1923,91.7125,99.2172,73.5779,78.7523,241.9252
