sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
93,107.1555,102.3948,94.7736,77.6668,95.6645,87.6486,95.2319,77.7393,81.1561,115.3691
94,106.2736,101.8738,90.4337,76.7701,99.0422,80.0700,93.8619,73.0021,71.4436,125.4754
95,108.3622,105.4936,96.4819,82.5216,104.0954,87.2804,100.0137,80.8720,85.5241,152.4486
96,129.5642,100.7979,99.8161,88.5547,105.4780,92.8601,98.0426,85.1427,83.8123,130.0113
97,126.5681,103.3721,93.8731,80.5162,96.7781,88.0669,95.2114,79.8051,83.9613,118.5400
98,113.5801,102.1178,96.8382,85.8637,100.3418,94.2772,98.4957,81.5430,84.9689,107.5562
99,111.9358,103.5121,98.1479,83.1469,96.2668,86.5929,96.5608,81.1205,81.2757,111.3274
100,101.4863,100.3383,97.3894,85.9240,96.8217,91.2345,96.8800,83.4835,88.6114,106.0330
101,106.4389,97.1677,94.6119,94.1237,94.0219,93.6333,94.7144,92.4464,100.1001,101.8858
102,108.3422,104.6748,98.4538,86.6464,100.8778,91.3377,97.0708,83.1399,88.7742,110.9485
103,113.9868,110.6570,94.4977,82.2056,102.6251,83.5718,97.0390,78.7845,77.4836,134.5864
104,101.7576,105.2051,96.0191,83.8731,97.5081,90.4676,95.4438,84.5400,90.7264,107.9110
105,101.0547,100.2603,92.1880,83.7802,92.3724,91.6359,95.3302,84.8910,94.0151,103.0785
106,139.8433,105.2459,97.2235,85.1104,100.3390,90.1859,95.9397,79.3040,80.6605,115.4471
107,102.6315,99.1470,92.8323,91.2495,93.0060,89.6560,92.3481,87.2781,86.7297,112.1609
108,137.3691,107.0542,96.9712,77.3642,100.4238,84.1738,97.2678,76.2894,80.9323,110.0112
109,104.7175,100.8888,93.0577,80.7215,98.5006,84.6298,96.1042,78.1089,79.7314,124.8039
110,100.5916,102.6181,90.2155,83.6912,98.0479,83.6992,93.9474,79.0556,82.5358,116.2475
111,103.7895,101.4464,94.8263,82.5858,96.3425,81.7442,96.2336,78.8338,77.7713,120.6436
112,105.2223,101.1399,96.1740,85.7642,93.3585,88.5974,97.7456,85.9544,87.3674,107.6957
113,106.8589,112.2167,97.9307,87.5510,100.8399,85.6293,99.2479,86.9322,91.3788,133.5044
114,122.2252,109.2448,100.7417,75.8669,98.9494,88.4777,98.5685,77.4013,82.1646,112.6972
115,115.4752,103.2608,94.0516,81.8371,104.4595,84.3530,96.9423,78.9384,81.5450,155.4184
116,109.5623,105.0190,94.4215,79.4081,99.4595,80.3889,95.2601,77.1603,77.5012,128.0561
117,104.3153,97.5522,96.0723,88.5880,96.5905,91.4478,99.3232,86.7953,93.0410,113.8602
118,106.8229,107.5837,97.7271,82.6479,96.6303,86.0060,98.7689,80.4127,84.3169,122.3472
119,114.8641,102.8010,95.7738,84.1619,101.3680,88.0124,98.0350,80.8933,83.1581,125.9626
120,111.6753,108.1064,102.4021,81.8887,102.2170,92.9096,99.5902,78.9167,82.0744,123.2177
121,120.8735,106.9008,98.3624,79.6890,98.4167,88.8024,96.3941,80.0470,83.5829,107.5328
122,126.6297,101.4563,101.5549,90.7245,106.2101,92.4919,98.0201,86.3931,88.5684,131.3587
123,109.6647,106.0568,98.1035,83.8556,102.5254,89.9380,98.8144,80.3009,82.3858,108.2875
124,124.9159,107.9379,98.5063,83.7964,102.6975,89.1393,96.7764,81.9572,83.6338,131.5343
125,100.7908,98.8264,91.0615,84.4930,93.1068,85.7702,91.4458,82.6526,84.7621,114.4988
126,111.6824,97.9912,94.0681,80.8488,89.9264,83.5775,94.8830,80.1624,77.2862,103.2056
127,143.5152,110.0906,100.6163,82.9358,102.8347,86.5838,100.4497,79.1890,84.5786,128.2617
128,135.2808,100.6970,99.5149,81.6844,104.6674,89.8976,100.8855,81.0822,83.0961,116.2219
129,114.4851,101.9445,94.7308,79.3521,104.7130,89.6510,97.0216,75.8297,78.0744,115.2006
130,108.8817,104.6158,92.8236,84.8588,100.2707,87.3724,95.6576,80.6966,84.4811,126.8681
131,112.7758,99.7559,92.9304,90.1782,99.0544,89.0567,95.4033,88.5568,90.1227,113.2735
132,104.9298,101.7483,97.1515,87.8960,94.4805,93.2696,96.3693,88.7790,92.4347,103.9887
133,109.5144,99.1408,94.2016,87.9825,94.2109,91.6804,94.0474,84.5980,95.4897,99.6703
134,107.4778,101.3440,94.9052,79.4772,97.8499,80.6779,97.0631,77.3598,78.1936,127.7839
135,104.1701,104.2078,91.1435,81.7151,95.4048,87.1897,91.3209,81.1691,86.1918,101.9726
136,122.1276,101.0885,95.4425,82.6047,99.3713,88.2363,91.9574,79.8737,84.4207,131.3167
137,107.1513,97.9002,93.2123,83.5958,97.4019,86.4731,96.1326,82.9397,82.2280,105.3378
138,105.7258,104.0202,100.1450,80.1920,97.3407,84.8083,99.8710,77.9677,79.7860,125.8856
139,98.3381,95.9564,91.4253,82.2494,95.3581,84.9970,95.1377,82.2076,85.0405,103.8763
140,127.5929,104.4431,95.0464,80.5169,101.1740,91.4321,95.2055,79.1710,79.6031,126.0173
141,117.2065,102.9512,96.0451,77.2105,100.6034,86.6743,97.7148,74.8464,75.9572,132.9660
142,111.4980,107.2338,93.2820,86.9974,102.9756,81.9723,99.8203,86.2790,84.5466,162.7415
143,158.0939,106.0811,97.3882,76.8651,105.6532,87.4035,97.3975,73.0899,74.6197,144.0248
144,129.2526,110.1206,99.2492,75.5560,98.9545,91.8064,99.6766,75.6104,82.0398,114.4954
145,100.3023,98.7469,99.0691,87.4957,95.0730,95.6280,94.4922,87.3276,93.9742,108.2176
146,113.4295,106.6044,96.0457,88.2636,100.8853,90.5581,95.8825,85.4230,88.5714,115.4554
147,106.6779,101.3968,94.9373,83.9096,89.7950,84.8071,91.7311,81.8091,85.6395,101.8004
148,111.4049,99.3586,92.7439,87.9236,98.0722,89.9213,95.0629,85.7423,87.9777,109.9363
149,104.1761,103.7271,96.7799,76.0227,100.1568,87.1042,97.2861,76.2408,79.3723,116.1956
150,113.8681,103.2176,94.3166,89.3862,103.3031,87.3899,94.8370,87.3657,89.4251,143.7983
151,101.4813,101.2140,94.5184,80.1334,97.7928,84.4238,94.6906,80.3097,82.0109,106.6380
152,106.8766,98.6662,93.9305,87.7795,94.9916,91.3215,94.8592,82.8903,89.3061,111.5914
153,110.5671,102.3781,91.8346,76.7993,94.3789,85.3458,93.1683,74.1180,76.8324,105.3359
154,120.3278,103.9361,95.5072,85.9486,102.8315,90.3610,98.9349,83.8479,87.0721,120.5053
155,103.8099,111.3068,94.3453,79.7409,99.4847,88.3201,97.1757,78.1569,75.7455,126.9179
156,110.2382,103.4717,96.1722,82.9714,99.5770,91.8609,99.3065,82.6546,85.7120,121.3981
157,101.1999,100.9326,94.2539,90.2751,95.5988,86.6278,94.6601,87.7025,88.7632,113.0136
158,98.7921,103.4919,97.1755,83.5573,98.8485,93.9863,98.6003,83.5904,85.3762,107.9961
159,123.4120,100.3465,96.0788,87.2354,98.2656,85.1288,95.2193,86.8955,87.5436,114.9678
160,127.1327,98.2120,98.6302,90.8270,100.1901,98.3204,97.2749,92.3062,96.2437,105.7625
161,102.0366,99.6451,93.7606,93.5540,94.9298,87.6736,98.1294,91.4977,93.5652,102.1300
162,109.4930,106.7393,95.7876,80.8082,97.0694,89.0118,98.5144,79.1773,86.1973,142.1755
163,113.7247,103.9971,94.0014,89.1890,97.8732,91.7771,95.9326,86.9614,89.0744,116.6968
164,106.5552,101.7259,99.9586,82.1855,100.0630,84.2022,95.6117,79.9084,77.1437,126.0651
165,105.6354,101.4210,95.1615,82.0360,98.2473,90.4153,96.4904,77.1353,83.9663,113.9646
166,119.7610,100.3548,96.7022,79.1972,94.4713,84.2099,96.1573,76.2244,82.2805,103.2883
167,107.5739,102.6931,93.1681,80.3255,97.0843,90.7099,94.6432,78.0275,80.7261,124.1277
168,115.0642,103.3930,97.2145,88.7342,97.8464,94.1795,97.9658,85.0908,89.6358,115.4599
169,122.2942,108.8680,98.0881,84.6863,106.2970,88.4107,97.5094,82.7259,84.4437,139.5593
170,125.3876,109.8774,95.4799,82.9691,105.4102,89.7345,99.2774,79.8679,84.1677,143.9335
171,121.4463,107.1346,100.3765,81.6305,113.6564,90.7558,100.9429,76.5188,78.1527,159.8322
172,125.7213,106.6891,97.0230,74.3081,98.7715,80.7142,96.0430,72.3133,76.5442,120.1291
173,100.4620,106.0971,97.3404,82.7043,101.2739,88.9678,96.9961,81.8950,79.9279,136.2478
174,101.1861,104.2309,94.9923,85.3609,101.7716,85.5742,96.0210,82.7930,82.3141,132.9520
175,98.9603,95.6449,93.7960,100.5049,97.5471,98.4594,97.4897,90.2965,115.4373,98.2486
176,110.3913,104.2644,94.0059,87.7289,96.1996,86.1534,94.4382,84.2180,85.2773,104.2455
177,108.3215,103.3795,93.2816,94.3670,96.2765,88.5771,95.4765,87.9852,88.5009,110.0855
178,108.0944,101.7109,95.8720,77.9247,99.9050,95.4592,97.5908,80.7621,83.9165,119.3765
179,125.0546,106.6121,97.1584,80.5004,102.8485,91.3482,97.8647,81.1537,79.5552,144.5236
180,125.5734,102.3806,99.2529,81.0858,101.8484,94.6170,99.1649,84.1277,92.6717,107.4448
181,101.3718,100.5581,95.0862,85.2407,100.3148,86.9277,97.7847,84.5095,88.2687,132.6358
182,122.5277,98.1409,95.2556,79.4797,98.1023,90.6073,98.7186,77.8626,79.3814,124.0284
183,124.8180,109.3780,104.7069,82.9985,112.4362,102.8680,104.3902,81.7375,87.6516,151.3847
184,104.3392,99.6656,94.7329,89.3529,102.6390,88.6080,96.2944,85.6526,88.8892,109.0844
185,103.4167,104.1263,94.5101,80.7916,98.6977,93.2537,95.9425,78.2020,80.2895,111.4445
186,127.6839,106.0642,95.1734,80.1318,107.3225,91.9679,99.6054,76.1748,83.5512,118.2427
187,137.4987,114.2594,96.4315,81.1518,106.0529,86.5538,99.1565,76.7152,77.7801,165.6676
188,139.7356,97.5267,99.7966,82.8125,97.0794,90.4922,100.1717,82.6687,88.2307,117.3497
189,104.8803,101.2201,95.6968,79.9588,95.8598,91.2898,97.3229,77.8916,83.2102,120.2044
190,114.0289,116.9765,96.5380,82.9276,94.8807,93.9389,98.6384,81.9395,87.7530,108.8227
191,134.2363,105.2019,96.4006,79.0875,96.1605,91.7377,95.1952,75.0725,76.2282,118.2070
192,143.4742,104.1487,98.1249,77.7636,102.0196,91.0861,97.7596,74.2419,78.2181,120.0135
193,103.7413,100.8534,91.9872,92.4324,100.7924,92.9411,92.7309,90.1698,86.8873,102.9626
194,129.8716,109.3311,97.9441,82.8166,105.3874,93.8444,100.0946,77.9339,82.1575,141.0037
195,105.1112,105.4580,95.1533,82.3447,96.8949,84.5667,99.5610,79.3587,82.4770,132.2117
196,119.3391,101.4697,97.0820,84.2460,103.4754,92.8741,97.9788,81.2092,82.2739,119.1611
197,102.3746,94.5093,95.2503,103.4101,90.1323,99.9193,96.2301,107.0322,106.6532,95.1110
198,125.6059,103.1769,98.6410,85.9664,102.5784,92.3229,100.6541,84.2775,82.6554,132.3240
199,98.8865,97.8123,95.0308,86.1883,91.9061,89.2129,95.4609,86.6512,88.8626,97.3808
200,105.7858,101.6040,96.3048,83.3794,98.0241,87.0461,96.6298,81.6985,82.0551,111.5237
201,106.2048,101.7724,93.8977,80.0627,99.3742,86.5197,95.2634,78.3690,81.9507,110.5948
202,128.6139,99.7895,97.4434,78.3712,105.1333,82.0245,98.9281,74.0321,74.3934,158.4201
203,140.0689,104.3604,101.3904,84.6280,100.5907,91.8725,98.8275,85.4495,87.0049,120.0584
204,109.5269,109.8574,98.8561,77.7584,94.1396,88.2553,94.0471,77.0386,85.4460,126.4940
205,91.4776,90.9002,95.6569,85.8412,93.5463,88.0332,97.9843,81.8554,87.9518,93.5598
206,106.0448,101.0167,93.5459,89.0226,93.4523,92.5634,93.5369,88.0785,97.4618,108.3253
207,110.2447,106.9145,95.5483,86.1854,100.9149,87.9870,99.7397,84.8668,84.6528,115.2644
208,146.6696,111.9354,99.5639,75.8640,105.0791,89.0346,98.3654,74.0078,76.4631,134.4990
209,117.4989,104.6324,96.7890,78.5554,90.8510,83.9180,97.5226,78.1974,82.3972,110.4342
210,110.6058,107.2065,97.4510,83.6051,100.6635,91.7806,99.1554,81.8391,86.6635,121.9774
211,102.9550,99.8032,90.7144,90.9065,93.7169,85.3033,92.5534,90.8871,94.4852,121.7568
212,108.2618,98.7395,89.8384,85.9822,92.0806,84.9875,92.6115,86.3591,88.7350,96.9397
213,134.1274,102.9269,99.5830,84.6809,100.5040,87.6492,96.3453,81.5492,83.5967,111.9666
214,111.9778,100.7100,95.2829,82.6224,97.6282,87.3883,94.9753,80.1900,82.5567,110.0493
215,118.5895,110.3198,96.4203,79.8364,98.7037,85.8866,97.0743,76.6046,83.3179,118.2754
216,123.7541,100.7766,95.6912,90.1880,93.6175,91.0624,95.6182,89.6272,98.4585,102.1391
217,101.8452,105.4046,92.0689,74.9232,99.4187,78.2008,95.2169,72.0317,69.5067,132.2453
218,119.5179,102.4388,99.8426,91.2433,99.0014,93.0011,100.0397,90.5180,95.9381,118.2088
219,111.3619,103.8862,94.3379,86.8895,92.9539,86.6297,95.3540,83.7701,95.5734,101.7814
220,102.9364,92.2414,93.2206,106.8141,92.9268,98.9444,94.5584,107.8462,107.5904,103.3837
221,124.2830,98.2254,92.4121,77.9955,97.6263,86.9009,93.0339,79.0499,80.7317,102.0927
222,151.9790,102.3065,100.4767,78.9059,115.1723,86.5843,102.2090,73.4689,77.6872,166.2669
223,102.9419,96.5121,91.6118,85.8820,94.6193,93.4089,94.4515,86.9714,91.6909,101.2802
224,110.2043,99.0267,94.4113,88.5324,94.1805,90.2416,95.8985,86.0590,90.0313,112.1112
225,112.1247,107.9871,97.2119,87.3700,97.3337,88.1965,96.0737,82.7727,89.1814,125.5981
226,115.4822,103.2297,97.6871,86.5430,99.9895,94.9449,96.7730,87.6769,90.7270,118.7028
227,105.6415,101.6756,96.6538,90.0335,95.5161,92.5481,98.6242,88.9623,94.4083,106.4460
228,107.6858,100.8964,93.4582,86.9033,99.3393,89.9290,94.8975,82.1825,85.0802,120.3510
229,119.4764,100.4229,96.4552,83.9771,101.4731,94.0090,98.7343,82.3275,86.7604,114.3355
230,108.6820,100.3170,92.2826,79.6856,99.9617,82.9413,93.5784,78.5914,80.2468,123.1957
231,102.5991,106.0304,98.7328,83.9616,100.2491,87.1651,96.6316,80.3309,81.9189,119.3615
232,148.2492,102.6942,96.8750,91.3182,98.0484,92.1456,97.8710,89.3962,95.6676,114.2564
233,114.3705,102.9772,91.8356,83.7559,98.2505,86.8257,94.7617,82.8761,88.3357,113.4422
234,140.1601,108.4819,100.4172,81.5821,99.8999,87.4665,100.7016,80.7898,83.4769,117.9062
235,131.2397,106.0871,96.6586,82.4811,107.2775,93.9195,96.5905,77.9670,82.2966,146.4811
236,107.9358,106.7456,97.4122,82.6995,99.6984,90.4748,96.8459,81.8710,87.2605,129.6421
237,118.4795,105.2789,94.2599,86.7292,94.5653,87.5785,96.9489,83.7708,83.0294,118.7694
238,147.1653,102.8383,99.5266,81.4091,110.4125,90.4520,99.1442,76.1649,81.0928,165.0392
239,112.6010,102.1235,97.0638,85.8017,104.5140,91.1008,98.3031,87.5815,88.8603,134.2595
240,105.0031,101.4338,93.4626,88.0145,98.4390,91.9825,94.7638,83.7763,83.7885,120.6621
241,106.7265,104.1730,95.3472,85.7934,101.9536,88.8525,96.8997,81.1953,87.3062,115.0740
242,123.2861,106.2766,96.0969,84.4563,101.7652,91.4320,98.6421,80.3386,84.8199,128.8469
243,126.4554,101.1946,95.0326,83.7389,93.4181,84.9078,95.4009,79.1170,83.7338,105.1067
244,95.1522,97.0695,95.7395,94.7976,95.3986,91.4842,93.2733,93.5124,97.1933,103.9098
245,102.0656,99.0804,95.2078,90.9794,99.4509,89.4132,96.8189,87.0734,94.1157,122.8539
246,118.9164,103.9517,98.5657,80.3194,103.1809,92.0386,99.8913,78.1043,83.1419,120.8876
247,114.2380,103.2364,94.5422,76.1096,103.1806,86.7850,101.2202,77.5423,81.2978,116.9399
248,137.3650,106.1558,99.8349,79.5537,106.8169,94.2989,100.9138,78.3011,83.6708,140.4775
249,124.0856,103.9359,94.0712,87.8905,106.7063,93.4160,97.5895,86.2300,94.8887,115.0185
250,116.9798,105.8226,97.4368,85.7929,97.4621,88.1067,96.1615,82.4280,89.5975,115.1278
251,105.9713,99.3774,94.1004,81.2882,95.2116,86.2811,98.1964,80.5185,85.0203,102.4108
252,107.9964,107.8873,96.6643,82.1982,103.5578,92.3275,95.6405,79.4371,81.9061,143.2864
253,118.2115,104.7907,93.7417,85.4514,102.8228,89.9789,97.0113,82.0403,82.0240,124.6653
254,111.5555,99.2816,95.1597,78.4932,97.7055,89.3387,99.9925,80.0453,84.3107,111.5904
255,123.0394,106.4140,102.1171,81.1801,102.5888,95.1168,98.2476,82.7798,84.8951,113.3106
256,135.2808,100.6970,99.5149,81.6844,104.6674,89.8976,100.8855,81.0822,83.0961,116.2219
257,112.3534,97.3934,91.7434,81.3031,96.8690,96.0496,91.4141,79.8376,84.0860,96.9768
258,116.5536,99.6880,93.7379,87.7640,96.4707,92.0419,96.3238,85.1884,91.6390,116.3148
259,133.3647,104.6610,96.1756,84.3811,104.3823,90.8575,97.6282,80.6272,82.2324,138.9250
260,113.1564,100.0305,97.3656,88.5190,99.6817,90.2396,97.7710,85.0088,90.9089,131.7645
261,133.0321,108.2524,98.5179,81.5955,102.2533,89.0062,97.6624,79.9957,85.5032,114.7413
262,111.7209,100.5084,91.7118,84.8897,94.2317,91.2231,95.3764,83.3779,86.4567,99.3742
263,109.6512,100.2668,94.7682,91.8442,101.7002,91.4318,96.1304,91.8258,93.7034,114.5388
264,112.9770,98.5998,93.0472,84.9839,96.4050,84.9191,94.4063,82.5406,86.4659,123.3297
265,135.3352,98.5144,97.5707,80.3421,110.1633,91.9201,98.4862,74.7649,79.0862,161.6239
