sequence_id,NC_007984,NC_015722,NC_011138,NC_015859,NC_013943,NC_009767,NC_008709,NC_015656,NC_009511,NC_011126
36,531.3863,451.7722,173.7049,121.8259,289.7711,208.8340,180.4529,45.7761,162.5497,502.5097
37,563.6889,553.8712,153.1647,161.8576,263.9322,139.9881,198.4715,78.6719,145.8140,526.5793
38,563.8712,455.2098,163.0022,81.0491,266.4281,91.9297,249.8033,74.3393,115.8776,503.4286
39,543.8712,497.2567,171.1178,83.0428,265.7758,104.9158,215.3748,77.8239,140.8440,488.9588
40,500.4505,571.0986,349.7130,163.2223,319.2150,93.2010,253.5517,72.7057,123.6546,467.7203
41,610.0000,442.5505,209.5656,78.4016,317.6912,270.8456,206.5425,77.4362,81.1821,476.6393
42,580.0000,517.3902,161.3792,85.2769,295.3729,110.9301,223.5614,74.8020,87.1838,564.0943
43,552.7081,533.1781,235.6149,77.6342,250.4480,120.2447,234.9067,74.6122,82.6160,528.6587
44,502.9116,429.1244,125.0253,108.1068,239.0368,100.8545,165.7636,71.7048,72.6691,522.2096
45,601.3863,554.2767,303.9766,112.1946,287.7670,104.2862,198.7283,76.2514,115.1903,529.2465
46,503.5835,462.1732,227.7434,246.5235,238.0693,191.6750,220.0577,75.4847,218.8173,487.2937
47,501.9954,452.1537,106.4185,120.3604,180.8405,86.9316,181.4428,73.1382,130.7576,379.9048
48,542.9957,530.3815,151.4465,168.8622,198.7878,92.3368,180.3965,74.0987,107.1867,538.2532
49,581.1632,499.9804,222.4208,77.0333,263.3768,87.1174,210.9475,72.7511,92.4146,527.9963
50,562.3026,557.8602,258.9641,91.9074,368.2133,104.8438,320.5026,76.4175,120.3368,590.6931
51,573.2958,504.6607,123.4232,92.0284,336.8518,126.5750,212.6638,72.2289,73.0287,529.7038
52,630.0000,590.6931,290.8840,93.9996,359.5957,143.9807,268.5716,71.6833,140.3860,591.6740
53,610.6931,600.0000,189.8250,72.9303,294.1744,102.5939,244.3120,72.0080,76.9784,482.8018
54,562.4849,482.0991,133.1245,116.2656,274.4042,167.1911,190.1467,81.3620,205.1189,564.3820
55,572.0794,551.7918,211.2796,91.6578,293.8148,141.1841,258.3937,77.5238,93.0601,564.6052
56,396.5860,412.4301,102.2233,371.5258,259.5649,237.5977,132.7969,65.5170,358.3492,408.8805
57,541.6094,517.2724,176.6000,96.2044,369.3981,152.2835,232.7768,74.7200,169.9115,516.0684
58,600.6931,516.5793,207.4723,75.0449,337.0862,96.9589,198.8883,73.0262,79.0829,580.0000
59,486.5793,468.1283,161.2055,94.4658,225.0746,82.4128,177.8781,76.6881,98.0175,573.2958
60,481.4313,468.3106,135.9333,102.4698,213.8083,93.1476,171.9991,77.0062,127.7393,431.1393
61,581.7918,554.7185,205.0445,94.3462,268.2347,122.9956,198.2886,76.6159,75.2539,561.3863
62,516.5103,519.1819,142.9613,114.1410,238.4343,143.3362,241.0911,75.4001,194.2976,495.1250
63,582.7726,553.1781,133.5018,138.3973,277.0476,78.3489,145.6398,40.3118,105.9823,572.4849
64,539.3518,454.7297,218.1609,188.9035,229.2238,143.9574,201.7663,71.1652,178.1471,330.2767
65,436.6573,381.2702,145.3874,255.6183,172.4662,134.0230,113.4833,41.9844,194.5189,479.8856
66,542.7726,476.8669,178.4503,104.2655,237.2734,120.7051,185.0697,76.1841,88.2932,482.7430
67,534.7875,518.6711,155.1271,100.6563,236.2074,79.9424,178.7526,77.0163,119.6373,494.4521
68,563.4657,431.8086,121.6891,116.1647,390.7789,115.2361,174.7931,75.3041,117.3737,539.4415
69,523.1781,460.0574,101.9941,100.2977,330.8128,103.6317,204.6530,82.8896,84.6545,448.3555
70,490.4505,473.3251,198.7149,143.7498,217.0994,107.9008,198.6332,81.3717,186.9448,459.6305
71,620.0000,506.7616,192.2664,88.3036,317.5918,87.0178,251.4527,80.2267,115.1719,590.0000
72,573.4657,496.6970,113.0018,75.2852,305.1531,109.5093,149.4491,67.2268,73.2956,592.4849
73,572.8904,510.9613,177.9188,101.5802,285.5612,108.8311,191.2766,75.1266,75.1117,519.8751
74,583.8067,426.2676,225.9600,95.5577,218.4915,115.0712,210.0335,79.6994,138.4881,514.5936
75,570.0000,544.2767,131.0169,77.9637,371.3216,122.4402,243.4717,71.8068,136.3151,610.6931
76,620.0000,432.0441,122.0806,83.7300,279.6755,107.3919,183.6813,41.5728,76.0355,511.1436
77,583.1781,443.6913,169.1793,140.2112,293.9091,106.2490,168.5523,73.4022,155.5969,490.7381
78,590.6931,519.4696,217.4899,81.7790,357.0838,132.7456,195.0787,77.1083,101.2061,592.1972
79,554.8283,452.3964,180.0865,82.0620,221.1645,109.3184,217.0931,73.7205,101.6099,526.9622
80,561.3863,406.7402,154.3484,100.8489,155.1982,92.0197,138.8739,77.7060,115.5272,410.5034
81,526.7458,452.9762,183.4544,146.7453,336.1306,108.0895,153.6111,75.2796,170.8705,510.1503
82,580.6931,494.5643,207.0205,77.8332,343.4716,84.0362,225.7539,74.2434,77.8223,561.0986
83,397.8043,404.8608,109.7360,313.3103,237.7454,157.7266,124.1047,51.8650,275.8704,308.6132
84,600.6931,509.6883,279.5417,107.8875,301.3183,105.0085,239.7689,77.7736,127.2045,551.7918
85,551.7918,509.1695,136.6759,80.0459,279.0086,141.3292,256.9572,74.0924,79.1627,528.8128
86,565.4806,454.4223,148.3198,97.7712,280.6345,119.6106,169.9036,79.6008,134.3831,583.8067
87,610.6931,495.9814,232.6969,108.1446,358.5459,179.6118,254.5328,70.6031,98.4948,583.8712
88,580.5108,494.5643,190.6673,77.2961,264.0735,84.0382,226.1456,71.8536,80.7667,450.3815
89,517.6779,404.4882,151.1227,87.3259,309.6524,91.7584,149.8189,71.7570,83.3230,445.6713
90,551.3863,528.2657,159.1903,91.5760,272.1503,97.7167,166.7306,75.8061,100.0505,528.1505
91,471.5854,430.7955,113.1360,334.4850,262.9082,141.6636,127.4502,68.6137,350.7295,366.0298
92,576.3969,449.8971,103.5503,110.4916,241.6180,124.5816,183.0738,48.3941,164.5460,512.2867
93,545.9506,554.0254,139.2845,75.6682,205.2433,108.3790,217.0081,68.8841,82.0337,426.0207
94,572.7726,488.8410,90.0990,72.7016,264.1758,76.2811,188.0786,69.4019,68.7111,574.8363
95,542.4849,534.0943,153.9912,80.9898,275.9512,82.5997,221.1678,73.9646,104.5742,566.6438
96,593.4012,446.2030,305.9041,149.0801,406.3777,107.8162,220.9438,73.6209,107.2257,527.7267
97,560.6931,535.0876,127.5627,74.7326,253.2312,80.6181,170.6761,72.1710,87.7612,555.5013
98,572.9957,495.6561,176.5716,125.1628,276.0770,137.1213,226.1462,73.5031,124.2375,436.1271
99,507.8602,443.5595,189.0828,80.4035,220.8848,115.4379,186.4631,74.1368,108.4876,509.1050
100,510.7790,411.8458,243.2487,138.9621,195.4077,132.2620,164.9091,40.0088,144.4945,397.6149
101,514.9053,409.5916,165.4082,179.1616,215.6504,154.3395,168.6039,72.6019,220.8089,391.3045
102,610.6931,498.4764,254.4981,89.9638,255.6260,122.9767,207.2585,76.4608,119.8070,405.0440
103,620.0000,551.0986,162.2766,97.2322,353.0616,86.5296,205.7341,76.5210,75.1327,592.8904
104,543.1781,444.5448,191.4847,140.1614,239.8169,106.7089,166.8567,70.3313,155.3225,575.5452
105,517.1670,489.2465,124.1903,101.0210,169.5515,126.0532,160.3253,73.1046,175.6423,426.7376
106,555.3753,538.0064,195.3752,89.8680,246.3817,115.2015,140.2756,75.1723,87.0837,554.0943
107,486.3247,461.2097,118.9103,208.6433,175.2490,88.6660,160.1155,77.1016,131.6151,440.6410
108,600.6931,545.6630,153.1439,74.2138,340.6762,84.2208,191.5042,71.1361,78.4053,543.8712
109,552.4849,518.3710,167.9700,86.3308,283.4892,91.8162,222.0508,73.9711,106.6217,497.4731
110,495.8861,536.9847,112.5013,119.5841,224.0966,79.6930,229.9514,78.1137,93.0123,515.0974
111,584.6821,470.3561,144.8909,95.1193,281.1609,79.8178,175.9154,71.9358,82.2972,474.3059
112,535.8861,454.0103,224.5490,108.3168,185.1495,112.2715,222.5610,80.5663,99.6288,495.2912
113,570.0000,456.0684,188.7569,107.8728,253.3427,113.4268,228.3077,77.1114,154.1473,553.4657
114,572.3026,562.1972,266.9800,78.9927,291.2120,101.8493,218.6858,70.7395,122.6083,563.4012
115,573.3322,509.2183,144.6210,93.9275,356.6724,87.7467,159.4056,70.4889,141.5336,531.9773
116,532.4849,491.7190,131.0690,75.7017,297.1550,82.8209,151.7367,75.4950,100.3907,527.3649
117,553.9890,443.5640,178.5095,135.1289,234.0662,145.0774,187.4196,82.2739,145.7082,458.2795
118,506.1738,591.3863,249.0884,80.9809,255.7847,106.8175,238.3600,72.8935,115.0802,560.9163
119,544.6821,519.2183,171.0669,102.8122,331.7010,82.0437,195.3269,76.2814,86.9895,566.3026
120,571.7918,526.3561,257.4643,73.6534,301.0711,135.3099,222.7099,70.7617,76.9488,548.9588
121,600.0000,498.6587,220.4790,87.6989,284.0530,133.3122,169.7744,74.6632,118.8284,520.9078
122,591.7918,538.5942,229.3663,156.9886,302.5558,114.9527,167.6278,78.3025,136.9403,573.5835
123,536.0684,518.3710,175.5713,78.5779,336.4103,116.0517,189.6912,71.1332,76.9506,539.5342
124,573.9890,572.4204,217.7742,80.1361,262.9039,112.8712,208.2706,74.2233,76.8244,573.7013
125,522.4654,429.1500,101.2448,134.7406,201.5531,81.3219,164.8296,73.4951,105.7428,460.9150
126,564.7875,418.4160,141.9427,77.1823,202.4967,89.9662,144.5383,75.4242,71.8461,446.3898
127,570.6931,524.3663,212.7403,81.6505,328.2712,104.8813,282.1603,72.5241,80.2182,566.5103
128,591.7918,471.6668,217.4776,77.9208,418.0791,98.7046,251.8566,74.6252,98.9416,548.5841
129,552.4849,516.5453,160.4880,85.3776,399.3191,137.0470,203.0980,69.4776,100.5754,565.3753
130,552.4849,487.3554,139.0443,105.1665,282.6144,124.4840,201.3673,73.8670,142.4935,553.1781
131,528.3710,455.0556,128.4895,130.1598,335.4004,128.3738,207.6937,80.0043,162.9264,529.7914
132,554.7875,452.8018,183.0309,128.5688,134.0680,125.0087,129.6424,77.1398,167.1715,471.7928
133,510.7642,405.4650,103.7340,203.3919,206.7303,149.6144,174.4141,63.9768,254.2362,357.6728
134,545.2575,534.5951,143.3380,107.9656,218.9214,76.3649,242.5848,71.2289,95.3734,477.5601
135,421.1240,449.2757,97.7870,95.4985,238.2461,93.8862,107.4247,76.4285,81.0385,406.5827
136,525.7918,499.8373,186.7448,107.5677,282.1649,107.6555,174.1554,73.3748,100.6177,548.3710
137,572.4849,473.4950,130.8190,80.9943,227.5344,106.6744,238.2191,76.4561,77.8137,471.0566
138,591.3863,496.6438,181.4017,80.7003,309.5607,96.2164,254.1613,75.6921,82.0499,545.7807
139,465.8565,404.1123,152.5177,85.7168,210.6197,98.4819,122.7933,70.9139,136.2399,457.1400
140,552.4849,498.3175,138.3402,86.1850,300.7626,130.0611,208.1236,72.3575,85.4086,556.0039
141,570.6931,451.2368,178.3442,75.9777,251.4565,106.4147,244.0682,71.5993,77.9096,528.4888
142,561.3863,524.9698,156.6877,88.9486,355.4481,79.0343,146.7852,79.8113,105.9843,601.3863
143,610.0000,495.2575,204.9125,73.3033,382.4137,97.6789,258.1564,66.2826,69.7328,544.9698
144,582.0794,592.7726,194.4177,72.4556,254.5904,111.2305,190.5032,72.3173,88.2774,480.0938
145,535.0752,398.1854,216.9893,158.6523,209.6797,144.8631,217.7093,78.7132,115.1336,487.8978
146,536.5793,509.4006,128.8601,134.6635,293.4785,157.1990,187.7325,73.9430,174.9388,537.4265
147,482.3851,355.6026,141.1875,112.0407,140.9829,88.3956,146.1529,73.3525,84.2283,402.0894
148,515.1930,564.5643,109.9712,128.4127,258.6258,114.8943,160.4030,73.8372,146.2207,473.9064
149,561.0986,482.0723,179.5621,75.6222,301.8637,104.8669,223.4413,74.2567,100.7576,443.9245
150,535.8636,518.3710,112.8132,157.7607,269.6342,112.8448,162.9660,74.5090,173.3058,525.9349
151,572.3026,397.8125,128.8598,79.0360,230.4405,99.0770,197.6078,77.8673,81.3135,476.9847
152,509.8627,402.9646,143.3155,215.6846,260.1619,148.5417,184.2781,44.7244,161.5618,451.6510
153,535.1930,510.3577,143.5030,71.1910,259.5716,88.1445,148.9783,71.2651,72.5059,502.1087
154,547.3032,500.2256,167.2696,107.7389,306.6260,154.6480,251.1720,75.4461,91.0338,490.5525
155,516.3122,527.9572,129.9312,90.5147,304.5619,127.9793,234.1755,69.8682,69.5772,481.4339
156,574.8828,504.7976,194.5339,104.6665,320.4887,107.7159,253.0078,72.3082,114.9705,477.5274
157,534.3820,451.7428,172.9863,131.8163,170.1627,83.6830,163.3066,44.4938,154.1968,458.0537
158,525.5759,476.2745,172.4170,86.6920,246.1081,103.3627,242.0795,77.8958,86.8849,480.8435
159,501.4845,435.3278,172.5304,209.4680,238.2050,122.3026,171.4404,74.6736,136.4093,429.1355
160,482.7737,402.2014,213.7608,132.1519,258.9938,197.5871,221.3804,70.1422,204.1292,471.7061
161,517.5319,404.3354,117.4353,220.7896,220.1004,103.4065,232.4141,74.5768,128.6771,366.7929
162,526.8024,499.1442,173.0838,72.4697,269.3374,114.4290,232.7806,70.2227,168.9724,527.2499
163,600.0000,461.4155,118.4076,128.2417,246.2385,175.0169,160.7729,74.0095,148.0965,536.7616
164,523.4012,464.7114,228.1634,84.6920,239.2774,94.1865,169.5671,76.4424,74.5965,518.1197
165,500.7224,474.0590,145.4170,83.5329,277.2851,133.6300,224.7314,71.0140,89.5894,531.3931
166,509.0360,398.0187,214.0861,83.3862,242.0792,83.8758,235.1878,69.3620,100.6293,415.3033
167,610.6931,473.2639,126.4294,98.3735,218.2692,147.3443,147.1278,73.0179,113.6229,556.2046
168,581.3863,443.9694,131.1104,124.7072,247.3899,134.5696,236.3303,73.7493,116.3414,590.9808
169,535.1240,496.7616,180.4522,115.3538,339.0752,112.8503,248.1365,74.1545,108.4902,575.7683
170,610.0000,591.0986,188.9195,112.9272,328.9850,104.8933,196.2832,70.5438,119.2376,554.8726
171,563.6889,472.1777,242.7434,93.9218,473.7998,149.3916,270.8228,71.9914,71.6351,610.0000
172,610.0000,523.9766,192.1538,69.7256,248.8739,96.2337,195.4454,71.4891,71.1916,580.6931
173,519.9760,479.6883,198.5224,114.6729,277.8123,114.3276,255.6623,73.8942,83.4733,547.1670
174,494.8430,486.9858,146.3323,215.3830,254.2250,96.6250,183.9500,67.4229,137.0433,436.0236
175,491.1844,364.4325,156.8707,300.6447,252.6251,233.7727,157.9557,34.0859,311.2185,375.7800
176,513.6889,448.6219,180.1131,173.6775,285.1108,106.2182,147.7633,76.9992,107.4468,452.0263
177,534.5756,454.9709,95.6063,330.0632,209.7432,137.1042,150.4472,67.6655,189.7855,408.8572
178,592.7081,565.0106,166.0364,77.2857,330.9815,179.2781,220.9288,74.4594,92.7930,550.0450
179,512.8904,507.3576,166.7805,93.5972,295.8262,98.0080,203.2724,74.3015,81.6685,499.4696
180,528.2251,479.1819,212.2704,107.1947,267.3276,146.9231,218.5223,74.6143,150.6509,482.0907
181,534.0943,455.4409,189.4297,87.6320,268.7735,97.7151,147.9988,45.6512,127.2759,460.0703
182,612.0794,461.4801,166.5810,74.9868,294.5870,104.3909,230.3757,71.0623,84.3677,544.8520
183,630.0000,581.0986,340.3081,78.6665,381.6059,158.6859,339.2642,75.9984,103.1519,570.4055
184,537.9655,446.8917,124.3788,157.4930,352.8013,91.9177,188.5106,78.7254,92.9032,556.9157
185,562.0794,508.0833,157.1047,84.2641,259.1343,135.7511,197.6528,77.2198,79.3129,523.1667
186,510.2116,519.4051,145.6951,81.6915,392.1742,152.7802,265.6157,73.1531,128.1408,490.4404
187,562.4849,571.3863,109.1270,78.5247,391.0763,122.1866,252.9226,70.9236,75.3535,523.1781
188,620.6931,476.4566,234.1223,97.6060,265.6167,87.2504,240.7002,78.2071,89.1789,591.6094
189,533.9120,433.9570,223.7832,88.3568,252.3370,109.3663,197.7038,72.9461,85.9901,495.0303
190,610.0000,467.0493,160.4278,101.5509,178.5463,123.8880,227.9904,75.2888,83.3352,493.0250
191,564.5643,505.5452,164.7042,70.3750,199.1136,125.3022,160.7692,67.9767,79.7237,528.3428
192,610.4055,582.1972,212.5433,77.3668,312.7830,132.7461,270.6969,68.7025,74.9912,566.6593
193,555.2575,342.7335,134.8490,204.7301,280.8169,99.1954,154.8561,83.7797,117.0670,357.8084
194,552.0794,495.7683,191.3236,94.7162,342.7247,132.9727,299.9259,70.9981,110.1655,562.7726
195,515.2575,496.6438,172.9055,80.2587,247.3096,100.4550,216.3446,45.9150,119.9400,573.9890
196,574.2485,509.7416,219.1399,111.4978,384.4681,109.9859,220.0577,71.2146,86.9689,520.3313
197,402.6612,334.9559,157.5171,377.5704,112.9335,239.3339,152.0841,55.5643,309.7975,240.2784
198,592.7081,463.8610,213.7430,132.0239,276.1819,103.2712,281.9088,67.0027,100.6561,537.7832
199,546.3279,393.4421,171.2209,135.8882,173.9749,97.3496,179.9282,72.9732,130.0631,412.3223
200,552.4849,479.9159,164.1941,99.3498,275.7090,118.5081,219.9134,74.4203,109.1886,543.9890
201,580.6931,532.7568,138.6621,112.1760,277.4173,89.9779,160.6079,69.7206,98.1051,526.2046
202,601.0986,486.2254,171.2833,78.0005,354.6463,76.9749,260.0507,70.1262,69.7405,620.0000
203,531.0101,513.6409,212.3672,117.0709,293.4796,158.3178,232.3388,69.2394,131.7398,441.9094
204,610.6931,548.2657,182.5285,75.8167,212.7002,85.1538,218.1456,54.4397,93.6529,591.7918
205,409.9804,316.1747,188.0344,119.7769,167.3407,84.8913,193.8761,64.6565,101.7265,326.2116
206,521.3863,536.0684,122.1114,147.3349,210.1749,137.9413,174.1451,85.8241,187.5268,475.9311
207,573.1781,534.8520,177.4498,107.6584,336.0110,82.9679,253.9740,78.4552,103.2018,517.7267
208,601.0986,563.5835,241.4053,72.8593,385.0107,155.4257,248.1719,71.4409,74.6442,620.0000
209,581.3863,553.9890,208.2873,71.4219,161.6278,90.2170,151.0287,70.4218,131.5470,539.0642
210,503.8712,512.8904,189.9380,94.3648,297.8785,112.0721,214.1381,52.6054,105.8171,621.0986
211,496.6438,372.0767,103.7685,142.9870,149.9816,84.5463,143.8119,80.2872,174.8728,485.6152
212,516.2226,477.0785,156.4905,97.8818,148.9135,117.0149,159.8646,69.3816,151.1972,424.7236
213,573.8712,488.4355,212.7628,107.0623,260.0290,98.7539,215.3277,72.0961,117.6000,534.2767
214,525.6630,474.8590,194.1850,78.3667,245.7454,91.0798,172.5438,75.2401,124.5535,428.9361
215,610.6931,571.7918,215.1417,77.5655,273.6761,107.5622,245.9019,70.6648,90.2957,573.4012
216,545.6630,433.7827,185.5468,163.2471,201.7238,95.4568,172.5327,82.3584,163.7517,453.0991
217,530.9163,577.8633,108.8452,71.2666,307.2717,76.9580,163.7198,65.1386,66.8037,564.9698
218,572.8904,446.5260,243.2518,131.6259,236.3526,94.1616,259.7548,76.6098,192.0796,572.0794
219,583.1781,456.5065,116.1218,123.9148,225.7699,116.0792,146.6779,81.9950,164.1216,458.5162
220,377.1492,336.3391,110.0931,320.3784,150.9939,227.2171,175.7883,56.6717,267.0140,365.6583
221,529.8165,382.3794,97.8400,71.6090,233.1988,106.2312,131.2401,71.4397,81.9718,381.5749
222,523.8712,506.1738,223.5298,93.4757,417.5979,96.2469,275.0495,70.5939,124.1463,581.0986
223,538.7075,364.4168,99.2361,104.7990,185.8815,137.7000,151.8769,74.7339,175.9268,439.0310
224,538.3175,484.1310,180.2194,119.8394,219.3419,128.9236,211.1992,42.2723,174.3290,488.7929
225,600.0000,470.6736,149.6049,100.0878,299.8072,149.2354,155.3078,78.6804,111.5271,564.8520
226,547.1854,450.5473,212.2218,169.6087,300.4164,153.7917,203.0174,69.8931,133.1420,402.6135
227,556.7698,438.1614,184.6405,140.2797,210.4740,132.0864,257.5509,75.0591,177.0691,469.9680
228,564.3820,422.5787,160.0316,112.8840,273.1959,93.2693,194.6901,36.3315,110.2517,462.2507
229,571.7918,459.1287,183.6789,111.9229,340.1208,127.7115,191.8865,76.8782,95.8251,545.6630
230,591.7918,389.6200,126.1759,86.6449,291.1277,82.2089,134.0433,69.4531,91.6403,502.3318
231,536.3561,508.5533,182.9163,84.7847,339.3138,79.8376,166.1511,74.7475,80.5682,539.0129
232,546.1092,470.3972,185.4039,159.6839,234.0305,171.2922,173.5765,76.0617,247.2706,461.0058
233,543.6889,510.4347,130.5613,138.6441,263.5487,97.5004,159.1784,79.4657,169.2804,462.8018
234,572.1972,542.7726,269.0656,89.6609,292.2779,91.7409,268.9025,77.4624,95.2452,520.3577
235,602.1972,517.7832,200.4207,121.1497,377.0590,118.0522,178.1207,70.9811,116.8531,522.5299
236,541.3863,552.4849,252.8790,75.8647,277.3613,87.9225,181.9140,77.0929,102.8340,488.6995
237,591.0986,465.3074,134.8179,165.2439,198.7755,104.5243,260.0378,77.8448,121.2688,455.4104
238,620.0000,499.5882,215.1604,86.6424,450.2504,99.9852,187.8460,70.0930,85.3134,562.0794
239,526.5147,500.0213,266.3185,124.1750,288.7614,154.8405,251.7073,71.4768,99.9411,489.1918
240,483.3490,397.6846,128.9142,165.1364,197.1592,105.6648,142.3539,73.7484,130.4460,419.1706
241,506.6201,547.0225,118.4117,93.8734,298.2481,131.7116,175.5802,73.4574,152.3366,504.3944
242,630.0000,495.4806,201.1760,81.2833,304.8950,134.6681,270.5592,77.7223,81.3696,574.7230
243,581.0986,482.0191,138.0604,86.1594,181.2787,85.4155,182.3228,76.1314,94.9577,481.5491
244,424.3338,359.8427,176.1826,290.9219,190.9689,130.0220,154.2308,66.6548,298.6690,392.5916
245,457.0661,521.6976,128.8553,180.9808,215.1204,87.1809,203.3654,74.4996,140.7442,480.2681
246,550.6931,553.4657,233.6270,77.7409,349.0236,101.8626,288.7966,73.6596,87.1231,572.1972
247,590.6931,515.2575,165.8830,75.6284,266.2576,81.9490,264.2920,71.5528,91.6757,566.0403
248,562.0794,560.6931,227.8521,74.7580,388.4979,175.1029,199.2478,75.8291,96.7764,562.3026
249,583.4657,501.6387,169.1070,115.0472,293.7451,104.1962,233.6564,77.0202,244.4486,525.0752
250,527.0493,533.8712,195.2470,110.8880,228.8846,92.4481,182.9636,74.6106,94.3924,584.0943
251,572.7726,492.7726,151.6106,76.3366,195.7708,82.7746,254.1467,73.5945,101.0944,434.4270
252,543.4657,574.5362,147.9926,106.3897,350.3649,124.1216,200.0047,71.9095,108.3441,514.7230
253,496.8669,472.7530,111.4119,95.9379,313.4098,152.7393,206.8833,71.4332,102.4007,454.0703
254,555.6348,483.7057,215.7483,74.1743,269.2424,91.7446,248.4270,74.4914,153.4840,449.7077
255,573.8712,461.0101,294.2799,86.5009,249.7448,138.1447,217.6721,73.3932,96.7564,583.4657
256,591.7918,471.6668,217.4776,77.9208,418.0791,98.7046,251.8566,74.6252,98.9416,548.5841
257,548.4764,480.8559,123.6466,122.1721,256.8845,104.7773,193.6319,68.6524,107.2259,350.8454
258,519.3643,442.8426,174.8395,117.1833,186.8070,175.8197,179.9332,79.8842,94.6524,549.9580
259,602.4849,465.0512,170.9991,131.0696,350.4613,124.9177,239.1745,69.1607,127.2149,539.9169
260,564.2485,422.1608,196.0988,108.8140,306.7946,109.5733,153.0575,48.0190,174.3419,555.0752
261,600.6931,509.5750,226.0065,86.3972,325.7172,89.6858,152.9635,75.0481,109.0588,591.3863
262,510.3577,408.7569,148.7497,143.7876,183.7719,118.3120,151.0021,79.2304,173.5383,427.7864
263,516.3969,489.6519,123.3966,161.8207,294.1124,116.5586,177.0678,85.5912,170.3243,461.0801
264,591.6094,509.4696,142.7673,102.1344,268.4316,88.9786,210.5823,72.6616,108.7246,442.9999
265,571.3863,535.2747,210.4052,118.3363,365.7214,93.8198,232.5498,71.7913,86.4021,515.9506
